Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2013,2429,2801,3077,3428,3577,3240,4143,4302,5218,12131,6278,4882,4331,4014,4292,4302,2492,4134,4962
China,672,912,938,1036,941,830,784,1184,1148,1325,1095,1711,1380,1658,1570,1859,2010,1115,1270,2638
South Africa,531,418,860,1053,1448,1668,1698,1936,2155,2637,2419,3119,2803,1919,1928,1727,1622,930,1215,972
United Arab Emirates,387,763,727,598,468,445,220,213,242,263,409,270,128,79,121,96,125,41,191,403
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
United States of America,10,6,25,11,21,22,24,11,21,46,216,237,87,137,43,104,36,71,76,90
Zimbabwe,100,55,25,41,54,157,170,218,138,150,168,164,43,23,11,62,5,30,68,59
Pakistan,0,3,4,1,1,0,0,8,2,7,3,4,2,142,2,3,10,6,2,53
Spain,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2,0,1,0,23
Germany,26,34,4,10,4,11,6,5,6,3,7260,11,5,5,5,7,19,18,15,22
Botswana,0,1,0,3,0,0,0,2,1,3,2,2,4,3,17,8,3,0,13,21
United Kingdom,64,11,15,13,29,14,20,25,29,25,33,42,26,35,29,43,36,22,40,18
Denmark,0,3,1,13,12,0,0,2,0,1,2,29,3,6,5,15,5,19,31,13
Bangladesh,0,0,3,0,0,0,0,0,0,2,2,1,0,1,7,5,7,1,1,10
Canada,2,3,3,5,3,1,1,1,2,3,0,17,3,9,1,2,8,2,0,10
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
France,0,0,8,2,2,1,1,5,3,10,2,3,0,5,0,0,2,0,1,6
Brazil,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,9,5,3,5
Belgium,2,1,2,2,0,0,1,0,5,194,81,2,0,5,1,1,0,0,23,4
Australia,1,9,0,4,3,2,21,26,23,75,0,35,15,7,13,5,7,5,6,2
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Egypt,0,3,3,5,2,6,44,1,2,4,4,18,5,2,3,2,3,0,12,2
Georgia,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Switzerland,4,0,2,8,1,0,1,0,34,0,2,0,67,38,1,0,26,1,1,1
Andorra,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0
Austria,0,0,0,1,0,0,0,0,0,2,0,1,1,2,1,1,0,0,0,0
Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,1,3,0,0,0,3,1,0,7,1,0,0,0,0,0,0,0,0
Cyprus,8,0,0,0,0,0,1,0,0,3,11,0,1,1,0,0,2,0,2,0
Eritrea,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Finland,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Hong Kong, China",60,86,56,82,179,282,53,233,381,166,56,46,65,43,45,100,81,56,144,0
