Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,14,2,12,1,800,5624,4830,4456,12635,15280,22820,17648,18796,22352,13469,20262,39455,56295
United States of America,0,0,2,0,0,0,797,5562,4776,4420,12334,15106,22664,16186,18390,20171,13279,19931,39389,56005
Viet Nam,0,0,11,2,0,0,0,38,0,0,0,9,145,1273,64,1808,0,0,0,277
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"Hong Kong, China",0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,5,4
"Korea, Republic of",0,0,0,0,0,0,3,9,42,37,301,40,0,0,113,69,5,0,0,2
Australia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,125,11,0,12,0,0,0,0,0
France,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,78,190,164,184,330,61,0
Thailand,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.609918239,1,1,1,0.987220796,0.978006653,0.973645389,0.972535243,0.91965648,0.977300106,0.983873962,0.840044885,0.963629099,0.84130524,0.966847832,0.944685719,0.996044984,0.990703004
