Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,454,675,230,300,522,508,3913,5711,7041,7980,22094,9081,6928,5699,10104,14311,22339,13445,16062,17580
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13535
China,0,0,0,0,0,52,0,69,102,0,906,0,124,0,39,0,479,206,2033,1842
United Arab Emirates,0,0,0,0,0,0,0,16,20,0,0,0,0,889,1735,2037,3477,1185,987,1396
"Congo, Democratic Republic of the",0,0,0,0,7,0,0,2967,611,424,41,344,270,0,846,2169,5415,2014,594,619
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
Botswana,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0
Kenya,0,0,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,594,1205,90,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,21,0,211,7,170,0,0,0,0,364,1951,7312,10875,9947,12447,0
Singapore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
South Africa,145,180,147,224,322,200,721,2642,5906,5969,12532,8720,6534,3654,2360,393,1912,93,1,0
Zimbabwe,309,36,83,71,172,146,6,2,119,59,0,0,0,0,193,91,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,50,58,0,0,0,0,0
Switzerland,0,0,0,0,0,0,890,0,99,1070,0,0,0,148,1107,0,181,0,0,0
United Kingdom,0,230,0,0,0,31,1685,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,31,0,8,1,458,8615,18,0,0,56,0,0,0,0,0
United States of America,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,1797,0,0,0,0
HHI,0.152686593,0.104819719,0.091722801,0.487646406,0.4012621,0.214481016,0.245915281,0.510889058,0.771913738,0.573014117,0.379067465,0.907714652,0.867748346,0.445130933,0.137453766,0.330544629,0.277671607,0.566117046,0.617341954,0.605488718
