Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8207,9350,11010,10006,16978,15188,11013,19272,30364,23104,60106,66744,44770,25053,25710,39134,44804,30647,47141,42834
South Africa,5196,3611,5431,4497,5884,7028,5684,7906,13948,9060,11533,12704,18139,14616,17344,21857,22620,20390,31494,31559
China,25,94,101,179,1207,865,730,6545,11679,8638,34393,26159,9056,4641,2253,7469,14902,6258,7896,6161
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009
United Arab Emirates,30,67,212,265,600,584,411,395,379,395,395,337,332,198,138,162,143,849,577,961
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594
Brazil,649,2093,2026,954,1223,1569,385,345,0,0,1,0,0,0,0,0,1,0,8,126
France,1,0,0,3,4,6,0,19,10,70,7,11,30,12,38,20,18,3,69,85
United States of America,0,32,9,103,79,52,142,53,67,11,306,98,36,36,52,914,162,86,117,70
United Kingdom,25,34,70,15,319,499,34,388,127,61,263,103,53,15,17,42,44,43,86,58
Australia,1,76,1,10,14,16,12,44,120,18,6,61,19,0,3,6,154,39,26,53
Germany,127,126,441,251,217,185,148,61,89,188,252,756,202,36,92,128,5,33,20,53
Zimbabwe,719,215,312,211,300,205,59,41,18,110,113,61,11,41,94,85,74,98,56,41
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Belgium,0,0,0,0,2,0,4,192,100,1,92,0,10,96,12,2,43,25,33,21
Finland,326,0,84,0,0,3,0,10,0,0,0,24,0,0,0,46,133,3,0,2
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,9,2,1
Denmark,9,1,0,0,0,0,1,0,0,1,2,0,5,1,0,0,0,0,0,1
Poland,0,0,0,0,0,0,0,0,0,0,0,27,14,27,3,0,17,23,0,1
Spain,0,11,1,9,0,0,0,0,0,0,3,0,0,0,1,2,0,11,46,1
Switzerland,0,3,2,4,0,44,0,28,4,52,33,1,673,1,81,32,46,4,0,1
Egypt,92,54,44,571,642,134,82,66,64,26,265,234,108,378,222,209,241,108,100,1
British Indian Ocean Territory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Andorra,0,0,5,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
