Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,324,243,192,116,256,361,188,347,384,378,597,661,629,629,382,381,346,434,546,565
Nigeria,1,1,3,1,34,37,43,66,83,87,149,265,373,407,216,195,163,150,203,398
China,57,38,42,41,75,239,128,170,116,85,155,83,15,82,73,44,45,101,113,60
Togo,228,139,119,57,113,20,3,54,112,172,235,238,172,88,75,55,105,50,69,46
France,33,13,27,14,14,13,14,50,60,31,53,57,55,53,19,36,25,123,135,45
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7
Italy,0,1,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,10,16,5
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Switzerland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Belgium,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,3,1,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
Congo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ghana,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,4,0,0,0,3,0,0,9,0,0,0,0,0,0,6,0
"Iran, Islamic Republic of",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
India,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Singapore,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0
Spain,0,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,2,0,0,0,1,4,1,2,2,1,0,0,0,0,0,0,4,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0
United States of America,2,18,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0
HHI,0.570027897,0.427986037,0.407255951,0.30773996,0.325818575,0.524362536,0.497615576,0.303613677,0.223123891,0.262136222,0.261920154,0.31973708,0.452630736,0.359931612,0.260584691,0.302220238,0.324768902,0.184520958,0.263627552,0.569342847
