Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,99,128,149,234,374,338,522,630,305,438,419,616,814,400,800,1386,2948,1229
Singapore,6,9,35,4,6,6,4,19,8,15,11,8,4,17,97,3,128,329
United States of America,19,0,7,0,23,0,114,329,113,32,11,76,2,10,16,4,2,256
China,29,33,5,23,36,65,30,52,44,66,108,116,84,188,215,117,409,209
Philippines,0,0,0,42,67,162,0,0,0,0,0,14,4,1,0,148,306,164
Malaysia,0,0,5,8,10,31,32,29,14,23,55,94,80,80,32,69,63,117
Australia,11,33,38,34,24,61,85,85,67,196,140,87,104,52,353,88,61,56
"Hong Kong, China",2,5,19,2,18,6,10,6,3,10,5,14,25,17,20,31,38,24
Thailand,1,1,0,0,2,1,2,80,0,1,19,22,0,2,2,38,3,22
"Korea, Republic of",18,39,37,73,115,0,0,0,0,2,22,28,0,0,1,11,0,20
Japan,0,0,0,2,47,3,231,1,2,9,11,71,401,1,10,659,1733,12
New Zealand,7,1,0,4,22,1,10,1,46,3,11,8,46,28,48,9,63,8
Indonesia,3,1,0,1,0,0,0,0,0,0,3,23,0,0,0,0,3,7
Papua New Guinea,0,0,0,0,0,0,5,8,1,8,7,3,3,3,3,5,2,5
"Taipei, Chinese",1,0,0,41,3,1,0,0,5,68,11,9,26,0,1,30,137,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0
Canada,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Fiji,0,3,3,0,0,0,0,2,0,0,0,43,11,0,0,8,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0
Vanuatu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
India,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
United Kingdom,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HHI,0.172948686,0.244896889,0.150069114,0.197175817,0.167709293,0.349717207,0.308627399,0.387017473,0.258367862,0.328091029,0.260953222,0.115824395,0.355623726,0.347357003,0.367702687,0.349172422,0.470526335,0.204650508
