Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1648,29811,1720,3689,3631,9647,6397,8491,1886,6438,3985,8110,4965,12611,9164,23005,25874,19059,20301,30035
"Congo, Democratic Republic of the",1283,29708,1598,3659,3462,9149,3657,7153,1862,6248,3875,5712,4182,12394,9013,21061,25231,18160,18110,19349
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480
South Africa,110,17,5,30,39,19,0,2,23,0,0,60,164,139,0,6,324,15,2,2545
Congo,0,0,0,0,0,0,0,2,0,0,0,18,33,40,0,1401,107,6,0,419
Zimbabwe,31,38,15,0,0,2,229,1233,0,0,11,0,406,0,103,45,32,764,2150,159
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,26,0,53
Botswana,206,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,2,1,14
Burundi,0,0,0,0,75,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,7,0,102,0,55,139,2511,56,0,11,4,127,47,18,27,295,19,8,18,0
Mozambique,0,0,0,0,0,0,0,0,0,86,63,2191,0,0,0,0,147,69,9,0
Namibia,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,188,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,30,0,0,0,12,0,16,0,0,0
United Kingdom,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,32,0,91,3,0,134,0,0,0,0,5,0,0
United States of America,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.647772821,0.993094357,0.862011712,0.972348463,0.90772164,0.907986434,0.276907861,0.76670188,0.956810101,0.946967208,0.953627268,0.58522164,0.742137417,0.968996912,0.970318508,0.867609097,0.961722701,0.932260941,0.842739462,0.495079159
