code,2003,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,,
30,0.514468239,0.34754754,0.663865119,0.431762114,0.397013168,0.368807485,0.299769252,0.392086009,0.338967168,0.467587397,0.345406018,0.391873937,0.361607939,0.277624959,0.350969315,0.237687259,0.226927491,0.213665663,,
31,0,0,0.073161374,0.250413338,0.273903246,0.306757636,0.320924122,0.243546317,0,0.137887921,0.369966756,0.051416627,0.376731408,0.378030652,0.558598837,0.824429761,0.921199751,1,,
32,0.581297268,1,0.36914439,0.121403003,0.274556297,0.238085706,0.398722267,0.308857285,0.247380805,0.17550298,0.278886982,0.302220991,0.226600548,0.361233538,0.256957536,0.124152418,0.259933389,0.300200612,,
33,0.308026089,0,0.551910369,0.55399603,0.348244617,0.300153171,0.39432398,0.333049563,0.593996898,0.24665363,0.396091644,0.357359823,0.422968483,0.193639133,0.394470325,0.304096262,0.434414084,0.267603637,,
34,0.373234134,0,0.256042324,0.218300007,0.18613754,0.210723388,0.251884622,0.142423663,0.167099985,0.216997692,0.288564416,0.582250586,0.288690875,0.182240704,0.30737978,0.39131384,0.481750007,0.403407795,,
35,0.618102259,0,0.296557208,0.617004356,0.450442614,0.384929994,0.333245442,0.308148451,0.560019999,0.489228206,0.253841682,0.901931873,0.461756186,0.317475205,0.292012069,0.273847691,0.257065,0.277553659,,
36,0.676818736,0,0.3534131,0.463993048,0.156596583,0.548806153,0.197162826,0.365296983,0.424414711,0.121157385,0.235122051,0.190388848,0.041192638,0.079388904,0.128873772,0.558170972,0.266769472,0.290526824,,
37,0.426037687,0,0.462835117,0.228331054,0.556783065,0.36635958,0.202191692,0.018787938,0.047810851,0.142025809,0.583933031,0.425201768,0.401219067,1,0.257892784,1,1,0.644260854,,
38,0.649040327,0,0.454142617,0.231143615,0.618592877,0.62334874,0.228160785,0.375115461,0.647590059,0.470140435,0.5926969,0.582606848,0.661567469,0.443724012,0.412876794,0.280183856,0.272896908,0.242758112,,
39,0.422813216,1,0.225753578,0.219917303,0.332741461,0.282249182,0.338103354,0.185869871,0.229575821,0.210767884,0.23996995,0.212219012,0.295638316,0.15143622,0.342825636,0.342329293,0.414385694,0.372167558,,
40,0.272669167,0,0.279481092,0.277810323,0.265338105,0.210729209,0.190964548,0.362789519,0.440032503,0.311461279,0.22461223,0.26595893,0.215177152,0.174007182,0.301096168,0.200895735,0.303749974,0.454525107,,
41,0,0.732050808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
42,0.32581502,0,0.351510082,0.294236777,0.548874172,0.315699984,0.376529938,0.237481251,0.330040441,0.154954198,0.443799524,0.136868575,0.182171335,0.811539691,0.587473532,0.282033694,0.361326082,0.314124056,,
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
44,1,0.235917514,0.194869663,0.743581784,0.202681196,0.726325247,0.148101776,0.367294735,0.189736826,0.518588625,0.430421231,0.474565214,0.277160949,0.475385486,0.23296396,0.496912541,0.558386074,0.618696644,,
46,1,0,0.368304595,1,1,0.93958611,1,0.657721753,0,0.172409813,0.822268099,0,1,0.047810851,0.585151758,1,0.579757317,1,,
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,
48,0.33451547,1,0.293082777,0.25459596,0.224004204,0.30050352,0.180819911,0.299750787,0.277755284,0.390379333,0.288606907,0.254185822,0.308734408,0.238556309,0.429812286,0.394256417,0.566815133,0.637044319,,
49,0.703988338,1,0.311561608,0.34954244,0.463895975,0.677730287,0.403452644,0.298507425,0.406272002,0.232714416,0.485508264,0.330590547,0.453492929,0.668873287,0.295621408,0.307323046,0.167640594,0.496722115,,
50,0,0,0,1,0,0.860832226,0,1,0,0,0,0,0,0,0,0,0,0,,
51,0,0,0,0,0,1,0.130590976,1,1,0,0,0,1,1,1,0,1,0,,
52,0.274249071,0,0.377818037,0.282366202,0.379951589,0.243799456,0.805433919,0.284959256,1,0.531741747,1,1,0.761416137,1,0.365161847,0.259044848,1,0.814005204,,
53,0,0,0,0.401219067,0,0,0,0.7805045,0,0,1,1,1,1,0.216573966,0,1,0,,
54,0.603553391,0,1,0.024510411,1,0.027599261,0.765493476,0,1,0.955951265,0,0,0.618828781,0.196229573,0.090161781,0.234419231,0.271259918,0.298891213,,
55,0.48731003,0,0.5428272,0.72838822,1,1,0,1,1,0,0.86684612,1,0.42757915,0,0.82529224,1,0,0,,
56,0.987164748,0,0.621254745,0.427562501,0.592737978,0.60201597,0.242496919,0.333830882,0.527982222,0.42782323,0.184020676,0.121543033,0.23936889,0.497735747,0.57836954,0.111830951,0.403470952,0.471537924,,
57,1,0,0,1,0.088174596,0.92570633,0.679524975,0.047810851,1,0,0.945631826,1,0.675813005,0.705097496,0.122869558,0.552622199,0.178082192,0.106758101,,
58,0.67085213,0,0.71162637,0.88437018,1,0.08286334,0.02451041,0.0881746,0,0,0,1,1,1,0.40121907,0,1,1,,
59,0.284959256,0,0.130590976,0,1,1,1,0,1,0.644260854,0,0.884370176,0.653246243,0.024510411,0.7805045,0.052611805,0.655411933,0.497226289,,
60,0,0,1,0.457119613,1,0,0,0,0,0,0,0,1,0,1,0.401219067,1,1,,
61,0.075804,0,0.39031793,0.44433607,0.32789902,0.30281653,0.42202119,0.36003995,0.18321596,0.29599228,0.27946732,0.60459097,0.43073153,0.64604743,0.30301941,0.1546243,0.39416416,0.34875103,,
62,0.262461129,0,0.262734356,0.205153324,0.397711991,0.30524375,0.470190921,0.479442467,0.580582987,0.645436078,0.215794318,0.248139115,0.576963193,0.473758339,0.184163303,0.249948446,0.364276025,0.487353385,,
63,0.552715458,0,0.240369131,0.219253006,0.359898296,0.283437847,0.261481477,0.329057013,0.174614995,0.371686699,0.326773369,0.140525276,0.264354742,0.172624478,0.233134592,0.315846057,0.414255801,0.374889219,,
64,0.450099659,1,0.215523849,0.20613168,0.442565463,0.377857575,0.253484832,0.31050043,0.400979456,0.497958691,0.431085199,0.385524378,0.224188081,0.245214434,0.244597403,0.229286359,0.402067552,0.574588429,,
65,0.130590976,0,0.552622199,0.220384394,0.779171901,0.566717941,0.3425963,0.395629354,0.653668321,0.512401134,0.317452619,0.368814085,0.924550235,0.610117433,0.269581063,0.54063455,0.362042022,0.289393667,,
66,1,0,1,0.01885342,1,0.11496255,0.22997633,0.3860985,0.29608991,0.12309182,0.02755412,1,0.52127674,0.33271053,0.37977746,0.61540363,0.64426085,0.66167709,,
67,1,0,1,0.182901812,0.427248064,0.130590976,0,0.176131353,0,0,0,1,1,0,1,0,0,0.284959256,,
68,0.289753434,0,0.294177135,0.892266108,0.798832629,0.873388918,0.60061557,0.689650119,0.265528546,0.087211336,0.401472438,0.266977655,0.225869199,0.390646647,0.324476526,0.26681326,0.356195655,0.217833903,,
69,0.254133796,0,0.237071249,0.279541104,0.330245071,0.208483164,0.448411508,0.48898246,0.158649035,0.30950922,0.561409062,0.340897223,0.166649072,0.460626865,0.513439521,0.337854816,0.320218192,0.175029952,,
70,0.437287023,0,0.350992932,0.78708476,0.64391352,0.446980821,0.118628252,0.480088269,0.606397541,0.779633265,0.748347759,0.812344547,0.683806819,0.424075843,0.460838883,0.64193061,0.470561088,0.703951192,,
71,1,0.562877263,0.340173976,0.264115911,1,0,1,0,0,0,1,0.661302497,1,0,0.074300818,1,0,0,,
72,0.713960773,0,0.162900284,0.225336175,0.217159186,0.121446299,0.319962129,0.145741937,0.140257098,0.196679416,0.201091158,0.19436134,0.532576849,0.2509284,0.277778223,0.544408706,0.420112873,0.328259935,,
73,0.646475656,0,0,1,0.329824956,0.505941293,0.550478373,0.427988723,0.256361404,0.254278295,0.40508174,0.429087067,0.128038232,0.339087314,0.259674906,0.260369201,0.370809461,0.371286986,0.481128393,0.283420198
74,0.775397861,0,0.963735111,0,0.284959256,0.608267902,0.90110309,0.729830395,0.020450174,1,0.024510411,1,0.255485798,0.602321398,0.060291156,0.883643633,0.230948513,0.162648388,,
75,1,0,0,1,0,0.284959256,0,0.284959256,0,0,1,1,0,0.130590976,1,1,0,1,,
76,0.482279261,1,0.504693166,0.720074532,0.579874083,0.434964654,0.227745221,0.400285334,0.237467179,0.366193049,0.575127164,0.451512846,0.414261816,0.467150865,0.433833977,0.492371718,0.521157188,0.476636557,,
78,0,0,1,1,0,0,0.522099367,0,0,1,1,0,0,0,0,0,0,1,,
79,1,0,1,0,0.487310034,0,1,0,0,0,1,0,1,0,1,1,1,0,,
80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,
81,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,
82,0.273039514,0,0.309577349,0.322122971,0.316440977,0.172018387,0.387631952,0.25980265,0.227847429,0.378372035,0.61745018,0.201513539,0.22682323,0.367447681,0.324574308,0.251825305,0.28312326,0.337776753,,
83,0.344470552,0,0.612058886,0.773729187,0.428477754,0.647924338,0.096961161,0.625612488,0.713727214,0.9277991,0.821884803,0.424168461,0.449562009,0.276188639,0.187372922,0.425826048,0.26338136,0.275553949,,
84,0.465242909,0.431137057,0.453138642,0.327612235,0.40819959,0.272258331,0.359452665,0.359512805,0.305800304,0.267552199,0.434510995,0.306850888,0.204874111,0.280204304,0.294132674,0.287334171,0.192664527,0.736065178,,
85,0.581356066,0.790707305,0.414620736,0.417769541,0.337387356,0.424396464,0.25178123,0.345394298,0.269816704,0.346883015,0.218149414,0.22149304,0.455080478,0.269649123,0.253996319,0.312440745,0.296926327,0.285571574,,
86,0.663316954,0,0.620356614,0.761805331,0.059648483,0.302829734,0.097077825,0.069682809,0.214732409,0.664963529,0.983694577,0.909134791,0.253264918,0.441757241,0.308070996,0.275238156,0.583797209,0.563704955,,
87,0.500928396,0.248779053,0.373010808,0.264270114,0.442930211,0.316714833,0.327388125,0.403789959,0.358521199,0.360992425,0.270751189,0.359667335,0.332896505,0.277451099,0.292892792,0.245752438,0.280266819,0.300404162,,
88,0.228009459,0,0.511016441,0.389292096,1,0.327076083,0.092253664,0.359421819,1,0.717217481,0.810510067,0.503130398,0.348531367,0.998243984,0.982138776,0.594702061,0.463363345,0.973476283,,
89,1,0,0,1,1,0.249942783,1,0,0,1,0,0.217782081,1,1,1,0.082195421,0.067112857,0.579584312,,
90,0.308309742,0,0.378624377,0.366290037,0.440506037,0.292226278,0.311692912,0.415704567,0.319729363,0.244893352,0.331759119,0.283392696,0.532406722,0.229334213,0.28230593,0.385015377,0.357745832,0.376481879,,
91,0.172409813,0,1,0.37721214,0,0.401219067,0.565826249,0.487310034,0.063450001,1,0.765493476,0.191637529,1,0.486649621,0.823692112,0.284959256,1,1,,
92,1,0,0.915737347,0.317452619,1,0.36635958,1,1,0,1,1,0,0,0,1,1,0,1,,
93,0.547390429,0,0.006009744,0.307281204,3.64E-05,0.394841719,0.103057056,0.819858787,1,0.953006885,0.344239534,0.919870367,0.24391279,0.406857012,0.99005618,0.359412278,0.560125278,0.210793696,,
94,0.257408276,0,0.235420538,0.194586616,0.341194861,0.528212463,0.171588027,0.273560911,0.249648194,0.498517298,0.456891334,0.317750187,0.161079838,0.286393828,0.285811669,0.460407993,0.356718518,0.358245993,,
95,0.222686035,0,0.359684856,0.430195401,0.262933532,0.512978027,0.200025962,0.385736549,0.339857087,0.191512634,0.262609468,0.369547317,0.115108173,0.237290388,0.376919525,0.235835918,0.227292915,0.339135652,,
96,0.375312422,0,0.620714222,0.625597673,0.710294488,0.434080017,0.328185646,0.078236106,0.392921015,0.230179653,0.601581389,0.964891226,0.14827988,0.215331475,0.262399408,0.271799403,0.232264909,0.314439796,,
97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.181767729,,
99,0,0,0,1,0.737049262,0,1,0.34754754,0.408151682,0.508744397,0.181767729,0,0,0,0,0,0,0,,
