Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4332,7368,6154,7787,15418,13623,17679,15947,10742,14618,9139,7880,6098,6842,8969,11140,7775,7733,9518,7155
France,2565,4384,1824,4409,5254,3199,8266,2766,2912,6932,2555,2497,1849,2447,4572,6164,2823,2177,1761,2298
Togo,56,93,33,10,135,47,24,222,135,17,19,9,20,60,2,40,37,544,849,723
China,0,4,12,82,69,1402,600,998,760,317,771,132,449,770,221,395,613,1006,971,646
Spain,14,59,9,30,23,87,1546,9,21,13,73,4,66,35,12,19,5,85,14,612
India,0,2,3,57,224,347,512,749,864,2615,1231,1905,700,530,671,1228,1154,880,3984,522
United States of America,11,34,222,229,203,244,355,53,288,192,369,228,193,673,240,467,212,187,182,478
Canada,116,195,700,184,787,357,912,583,105,292,600,392,546,856,987,683,146,486,67,260
Netherlands,11,30,145,18,34,242,52,10,10,24,24,4,2,16,10,220,577,1213,35,233
Germany,32,89,617,510,268,156,83,91,149,136,156,141,368,227,167,220,259,222,274,210
Morocco,0,1,2,19,5,21,8,2,6,14,106,138,129,250,277,321,230,177,158,194
"Korea, Republic of",58,64,94,107,31,89,127,98,42,189,112,213,196,240,152,192,113,0,287,134
Singapore,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
United Kingdom,631,380,1197,1414,1660,1734,1430,1291,501,42,102,50,56,47,37,76,92,35,58,66
Côte d'Ivoire,73,205,209,183,342,296,227,122,122,30,142,89,334,100,61,288,316,59,111,64
Tunisia,0,450,284,2,1140,3752,2301,4859,3375,940,1322,324,5,1,473,138,26,0,24,61
Belarus,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Australia,0,0,13,0,9,3,0,5,11,0,12,2,45,5,48,5,71,22,23,59
Switzerland,22,12,50,32,256,68,25,31,44,35,51,25,32,61,103,45,31,10,39,49
Benin,9,680,12,111,2552,810,81,11,9,290,12,7,7,3,4,7,16,5,0,38
Brazil,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,37
United Arab Emirates,1,2,16,11,6,18,31,22,43,44,249,11,3,76,53,65,12,37,34,35
Lebanon,0,4,1,5,1715,123,195,3143,481,353,664,1334,238,112,69,215,111,14,7,34
Niger,11,4,45,24,29,62,64,36,14,58,42,11,44,28,19,4,31,30,21,32
Türkiye,0,0,1,0,1,0,33,75,1,20,2,105,73,27,59,86,28,44,163,20
Italy,571,5,406,12,175,247,248,47,216,1178,135,23,57,54,72,77,9,8,45,19
Belgium,4,27,40,73,51,20,34,21,68,39,12,20,13,61,54,36,38,14,14,17
Saudi Arabia,3,7,0,0,21,0,24,0,17,59,101,7,3,5,16,1,82,50,0,14
Ghana,1,8,16,10,3,27,15,55,2,7,11,9,7,4,2,6,11,0,11,13
South Africa,87,232,33,13,12,15,2,57,70,137,9,11,14,7,20,33,15,3,14,13
Egypt,0,0,0,2,0,0,0,0,1,8,2,0,0,2,9,3,6,3,0,10
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Viet Nam,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7
