Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8463,8862,9124,11659,14240,19724,18977,22569,22106,20776,18191,16803,16776,12836,12962,15388,14099,18388,21791,18287
Togo,909,1856,2033,2094,3305,4261,3124,6516,6143,6827,6024,5337,5147,3803,4022,6697,7240,9937,11622,7576
France,2802,2913,2151,3227,3164,3609,4370,3799,4839,3087,2925,2326,2615,2096,1960,2251,2570,3203,3543,3684
Nigeria,11,165,413,694,980,1817,840,675,887,1185,1204,1116,892,546,442,475,193,682,1237,1988
Netherlands,576,88,98,214,574,1161,1703,1868,932,1043,841,610,143,242,677,585,674,514,764,1314
Spain,1868,1693,1919,2434,2805,3034,2672,3672,3394,2805,1186,1193,1262,617,711,496,666,445,581,700
Belgium,349,503,904,923,980,1082,937,1512,1898,1857,1673,1532,1299,446,447,794,576,367,299,632
Poland,0,0,0,0,35,332,236,213,286,444,569,838,1164,1328,1334,844,407,674,583,487
South Africa,725,722,254,148,204,180,195,147,72,96,53,29,80,93,27,51,40,29,442,359
Ghana,80,150,63,38,85,32,0,79,237,83,15,114,215,145,12,24,35,411,886,230
China,2,16,44,20,112,1284,1599,988,647,521,320,457,336,406,118,44,33,57,50,204
Germany,656,298,499,861,486,542,479,474,292,562,690,449,966,827,1013,1269,359,926,479,134
Switzerland,7,0,0,27,22,35,44,28,0,1,0,1,0,0,0,3,0,31,147,130
Latvia,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,17,117
Bulgaria,0,0,0,0,24,1,0,43,39,51,42,16,32,6,0,38,116,132,112,114
Lebanon,14,20,16,31,20,54,89,113,191,231,99,215,178,54,401,139,132,105,115,113
Italy,169,116,101,297,201,291,267,215,157,158,26,30,21,79,84,38,41,45,41,93
Türkiye,0,9,6,10,0,107,263,296,700,835,1070,866,723,251,250,144,165,190,88,64
Brazil,0,0,19,2,0,1,13,0,0,0,0,25,13,22,0,26,98,106,84,59
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48
Portugal,1,3,0,0,10,122,12,35,52,100,75,56,111,198,187,149,162,70,86,46
Viet Nam,0,0,1,0,0,7,14,0,0,0,0,0,0,31,31,74,26,57,43,38
