Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,181497,205582,183666,217490,333612,253917,258123,418536,346064,487239,415071,517064,445715,343887,530730,604644,547227,472194,501847,555570
United Arab Emirates,205,549,4780,1406,1478,1990,2161,1483,2557,4044,5132,6020,4021,5344,4640,6927,13855,4758,17234,92698
Saudi Arabia,1251,9548,1009,4,0,56,3741,1468,808,70,53,53,0,7922,1,0,14046,9438,2927,88686
India,23,0,134,9212,6496,1665,3560,519,74,0,43,50,131,5477,9352,15717,43928,35728,88234,83081
Nigeria,29606,26309,19703,31204,51055,33707,21802,70540,66672,83867,49605,42458,45013,1991,14470,11646,107852,82330,93279,64489
Spain,0,3359,1157,1237,161,1998,100,1063,32,20,1726,26709,97533,836,4877,21328,5830,6815,2362,35623
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,2644,27140
Netherlands,9,1206,3950,4127,18268,20261,28813,54752,11658,17155,41459,71040,20454,52404,180324,79495,49050,23177,23794,24003
United States of America,28,20,1,0,14039,12123,10095,6168,71,5841,12757,13388,16704,6120,37590,34441,11926,34494,22739,17621
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,9320,14247,53811,11623,7814,4654,17076
Togo,4600,12534,8282,1367,68482,81257,107264,117537,131095,134164,195948,174346,136788,118135,147599,154818,65598,42327,54314,15527
Russian Federation,0,0,0,0,0,0,0,1118,3908,5801,7150,2169,3686,19707,7235,99305,61170,31760,41309,14039
South Africa,31062,11436,659,187,1123,7443,3017,11057,14,0,3285,21727,11023,5735,10536,8693,3363,10306,10437,12127
Kuwait,0,1540,1258,0,0,0,0,0,0,0,0,0,0,10,23,26,48,47,1815,9951
Belgium,2633,1843,2295,6400,11527,4007,624,3265,1404,19893,13892,21914,6165,22155,34806,37109,11012,49998,23512,7869
