Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,505,2680,1517,1981,1569,1131,1882,2110,2975,2978,3688,3498,3621,4544
Indonesia,6,7,4,35,68,110,90,65,149,126,372,450,582,1289
Türkiye,0,149,78,224,125,149,159,107,240,292,328,434,505,891
China,81,16,66,108,237,55,255,341,318,836,422,517,493,772
Malaysia,25,58,60,82,53,38,86,321,233,248,383,510,510,380
Pakistan,33,9,54,67,134,89,254,219,226,334,407,319,241,245
Saudi Arabia,105,54,192,211,132,63,171,159,999,276,322,337,251,240
Uganda,0,0,0,0,0,0,0,0,0,0,0,128,358,193
United States of America,36,1,55,99,82,18,3,13,26,0,3,1,4,151
United Arab Emirates,13,22,183,244,134,207,216,205,241,123,153,201,166,110
India,2,2138,87,47,7,1,31,28,52,11,48,36,26,67
Singapore,3,2,13,12,31,2,48,99,44,29,104,7,6,53
Belgium,173,178,519,204,93,68,22,23,13,78,4,6,3,41
"Hong Kong, China",1,1,1,1,36,7,1,3,6,173,31,29,94,41
Thailand,13,5,80,132,186,49,202,58,95,81,495,32,94,38
Sri Lanka,0,0,0,0,0,0,0,4,0,0,0,0,0,11
France,0,14,0,162,0,0,0,0,0,0,0,0,0,9
Japan,0,0,0,0,23,0,0,0,0,0,0,0,1,6
"Korea, Republic of",0,3,2,0,3,1,6,0,1,0,0,304,103,3
"Iran, Islamic Republic of",10,8,33,42,36,105,57,52,69,98,94,40,3,1
Italy,0,0,0,0,0,0,0,0,8,0,0,0,24,1
"Taipei, Chinese",0,0,0,0,0,0,17,0,0,20,10,63,48,1
Nepal,0,0,0,0,1,0,1,0,0,0,0,0,0,1
United Kingdom,4,0,0,0,0,0,7,0,0,0,0,1,0,1
Tokelau,0,0,0,0,0,0,30,0,0,0,0,0,0,0
Andorra,0,16,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,7,0,0,0,0,22,41,0,0,0,4,0
Bangladesh,0,0,76,181,0,0,36,71,12,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Canada,0,0,0,5,0,0,0,0,14,0,12,2,0,0
Denmark,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Germany,0,0,0,0,0,0,4,145,4,0,1,0,0,0
Kuwait,0,0,0,0,17,11,0,0,17,34,10,9,0,0
Netherlands,0,0,0,0,7,0,0,0,0,4,8,0,6,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,47,2,0,0,0,18,0,0
Spain,0,0,0,0,0,0,0,0,1,0,7,0,0,0
Sweden,0,0,0,0,0,1,0,0,0,0,15,0,0,0
Switzerland,0,0,0,0,0,0,4,0,0,0,55,0,6,0
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,19,10,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Egypt,0,0,6,126,164,156,134,171,158,214,371,42,92,0
HHI,0.245732269,0.740077272,0.223843347,0.06882956,0.091664198,0.118853041,0.119294453,0.1153514,0.241302074,0.158280726,0.132481011,0.147401735,0.151485887,0.249089909
