Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,0,0,0,2,0,3,1,2,1,5,64,19,12,3,7,13,5,10
China,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,1,8
"Hong Kong, China",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,2
Australia,0,0,0,0,0,1,0,1,0,2,0,3,9,2,5,9,4,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Vanuatu,0,0,0,0,0,0,0,0,0,0,62,13,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
HHI,0,0,0,1,0,0,1,0,1,0.058300524,0.893736017,0.471921665,0.527525232,0.565826249,0.212372541,0.321791284,0.401219067,0.401219067
