Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,2133,702,19,16,7
United States of America,4,20,12,7,5
Dominican Republic,0,0,0,3,1
China,79,0,0,6,0
France,0,0,7,0,0
Panama,2049,681,0,0,0
HHI,0.908516207,0.899293454,0.082195421,0.067691308,0.072806663
