Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,42816,42467,59716,61241,106457,79762,108303,142739,120211,138180,45003,54563,62236,57434,36427,28122,27062,41538
China,39,2272,810,7759,11829,11028,16084,24044,18338,16284,11483,5511,17226,11418,10836,10522,5663,13859
Portugal,15614,10205,20241,23015,31176,25094,40452,50770,43044,42663,14489,22932,17317,15297,11756,5848,6780,9508
Italy,6391,9343,11246,10315,30230,22318,23758,30384,28478,16782,4626,9162,15575,13499,5199,4874,6176,5116
Belgium,10,3196,1255,656,1860,1259,1898,3216,2857,3603,1073,4117,2608,3807,2947,1094,2109,3667
South Africa,6649,4220,5990,3659,7932,9014,8409,12966,8579,8435,2771,4218,3831,3016,1217,617,762,2160
Brazil,4994,4960,4557,4016,7102,1631,5988,9890,5322,12753,2586,4400,966,4677,425,1094,3030,1775
Denmark,259,573,3,24,17,18,0,1,0,0,0,0,0,0,19,0,0,1149
Spain,1091,1625,3898,4153,3064,1835,2474,2374,1315,2375,466,2375,2041,3394,2583,2532,876,1070
India,0,0,11,230,72,230,673,491,538,820,100,77,164,266,48,254,314,868
Netherlands,1233,839,1772,370,599,438,563,975,329,212,87,7,117,77,43,138,42,455
Thailand,14,82,137,502,937,183,869,1925,1801,1466,166,200,244,44,130,63,0,333
Lebanon,215,385,382,1006,1762,559,463,706,730,1095,644,145,184,201,77,121,325,322
United Arab Emirates,893,1,0,181,1673,652,53,526,1276,1240,302,214,93,463,52,57,86,248
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
Egypt,0,0,0,22,26,615,278,142,228,727,240,0,270,512,334,273,121,184
Viet Nam,0,0,0,7,105,27,154,136,107,395,141,35,18,11,15,17,7,116
Namibia,0,0,0,390,2709,437,842,233,208,14127,32,4,5,11,14,10,25,92
Kenya,0,0,0,2,0,0,63,3,3,0,0,0,0,0,0,0,0,42
Morocco,0,0,0,0,12,0,0,95,33,57,0,0,0,0,0,0,111,42
Türkiye,0,0,0,129,77,132,47,2,201,346,280,36,287,58,21,140,90,40
Malaysia,1236,0,0,16,33,175,242,55,124,139,7,44,0,30,69,10,87,39
France,287,1163,578,492,354,390,198,263,306,130,8,41,85,59,96,2,4,34
Germany,12,0,137,59,82,94,229,40,118,144,25,4,9,85,72,103,164,26
Argentina,1,189,298,140,235,27,1013,181,102,25,4,0,9,61,8,21,0,25
Sri Lanka,0,0,35,9,0,18,0,0,0,0,0,0,0,0,0,0,0,25
