Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,249,153,111,174,131,203,119,322,364,205,192,206,159,241
India,48,38,15,20,29,30,51,86,91,64,86,73,24,115
Portugal,138,64,78,120,57,124,55,41,76,63,63,68,70,57
"Hong Kong, China",0,0,0,1,1,0,0,0,0,0,0,0,0,32
United States of America,3,4,3,0,0,9,11,0,11,32,9,14,24,21
China,32,31,12,24,44,39,0,190,184,45,0,48,12,17
Germany,0,0,0,0,0,0,0,2,1,0,6,1,1,0
Japan,0,0,0,0,0,0,0,0,0,0,2,2,8,0
"Korea, Republic of",28,3,0,0,0,0,1,0,0,0,3,0,19,0
Malaysia,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,4,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Spain,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,16,0,0,0
United Kingdom,0,12,2,7,0,0,0,0,0,0,0,0,0,0
HHI,0.296739381,0.212154864,0.501484493,0.51651001,0.185248176,0.317326487,0.274211188,0.385360412,0.360365883,0.02851666,0.328281444,0.225726587,0.21515203,0.204416174
