Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,63544,56709,84534,67993,104941,247116,237404,255471,386572,427090,391558,437553,480733,512194,539890,587351,432361,898935,1397641,1420643
Malaysia,8593,7224,17405,20471,56729,161945,171394,180121,218370,133620,112679,85626,125599,227778,287106,299608,144848,214555,582164,448483
Türkiye,1855,1125,1443,389,1732,2383,165,1530,3888,2055,3454,3251,9890,13399,40040,58594,114179,353419,389532,392408
Djibouti,42,287,1103,2225,0,0,0,0,0,0,0,0,0,0,0,0,23254,52472,185264,350137
Indonesia,1442,798,1217,1241,3029,5046,3607,13527,98642,249971,248248,304102,278471,184018,140392,161369,97771,207515,102328,70015
United States of America,29409,30514,38095,13782,8261,28306,28016,18126,19996,16645,12595,14215,16074,22106,15522,17240,13163,25093,55329,47581
Kenya,1951,0,30,58,41,214,0,0,391,19,13,0,476,0,0,355,86,344,227,36340
United Arab Emirates,2040,1334,1251,1218,4767,11846,12245,9927,13938,8230,3199,16189,26653,35941,26045,23815,5146,964,19268,27266
India,268,458,357,738,220,239,632,1261,790,1659,751,1126,1344,1200,864,2356,234,1501,11058,19700
Ukraine,0,1,0,0,0,0,115,0,0,0,0,5,292,1392,3307,11195,15595,18078,31579,10094
Saudi Arabia,220,597,1135,496,290,141,125,18,47,64,24,0,115,7238,0,351,10,1615,4565,10039
Oman,0,0,0,12,0,160,1,270,2,138,207,166,3,496,4,120,23,0,25,1521
Yemen,2155,2882,5333,6178,6540,5507,2487,3718,5629,4053,4501,4103,2968,2412,2938,1479,1674,1354,823,1287
Egypt,2180,4501,7313,7974,11572,19687,7469,13287,21841,1274,3791,1801,12781,6692,11492,3861,7764,5864,2154,1168
