Importers,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019
World,0,394,0,0,9782,14514,12420,19716,27673,43547,89390,69550
Pakistan,0,394,0,0,9730,14513,12420,19716,27655,43547,89390,69508
Uzbekistan,0,0,0,0,53,0,0,0,0,0,0,38
Jordan,0,0,0,0,0,0,0,0,0,0,0,3
Germany,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,1,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,18,0,0,0
HHI,0,1,0,0,0.98190081,0.999764772,1,1,0.997779936,1,1,0.998571555
