Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,41159,3275,2395,30,4
Djibouti,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5333,833,2254,10,4
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,37,6,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32281,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,62,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,2036,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,199,23,8,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0
HHI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.703202622,0.536645311,0.909774634,0.095491503,1
