Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,34794,38329,36601,46116,42977,33701,51688,86864,192218,167759,173934,142931,163341,164586,255846,224518,224559,281848,422062,530885
Viet Nam,27963,30684,30150,39060,37606,28595,40866,61695,111152,75679,44953,42891,88055,100557,149330,117968,129061,202805,289021,301109
United States of America,218,0,0,0,0,245,317,28,5,36,60,31,66,149,176,101,213,2423,9028,112425
"Taipei, Chinese",14,0,6,0,5,1,12,1178,2535,1329,2638,3409,2556,1949,1173,816,5714,9735,37463,39004
China,96,241,18,3,4,152,3004,6968,39828,37988,76899,48930,6033,10350,4583,22523,25005,17672,19470,22223
Malaysia,3750,2395,2746,2927,2141,2301,2014,7992,23186,39372,35520,34373,42456,24352,57213,27411,18092,22857,27345,18362
Canada,0,0,0,0,0,0,0,108,111,32,82,0,56,14,13,52,20,287,7452,7889
Singapore,2629,4150,3672,3997,2637,2183,1886,2290,5800,4305,4113,7085,14785,8173,18681,13084,7623,4197,9097,7505
India,0,0,0,0,0,0,0,416,1859,4477,1798,533,688,7154,8950,25422,27526,11700,6128,4121
Spain,0,0,0,0,37,0,8,19,1799,0,1941,769,2649,899,1593,2144,2451,3563,4437,3918
"Korea, Republic of",100,1,0,90,2,3,1606,1456,3693,1192,2044,2207,1861,5267,6877,2585,2877,711,4982,3477
Italy,0,0,0,0,75,0,8,146,1042,212,691,0,102,366,274,604,416,1065,1302,2196
France,0,0,0,0,75,0,38,22,69,352,566,59,310,633,849,2051,363,551,985,1913
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,984,1108,1504,1283
Netherlands,0,0,0,0,0,0,0,0,1,0,0,9,4,16,7,22,56,177,380,1030
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,169,62,0,125,555,949,1294,439
Germany,0,0,0,0,0,190,50,16,340,24,213,0,28,57,93,21,147,536,180,414
Thailand,5,5,3,2,368,0,391,2655,0,2,65,1,1596,2200,2131,1928,1608,252,17,360
Latvia,0,0,0,0,0,0,15,0,0,10,200,0,73,68,72,104,68,70,149,304
Russian Federation,0,0,0,0,0,0,0,0,51,31,71,0,10,0,51,75,130,218,209,296
Nigeria,0,0,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,223
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
South Africa,0,0,0,0,0,0,1,175,18,63,55,0,14,3,16,34,5,14,23,200
New Zealand,0,0,0,0,0,0,0,0,32,0,0,0,62,105,95,165,59,79,209,198
Australia,0,0,0,0,1,0,75,30,2,8,0,0,0,34,193,204,186,89,247,196
Mexico,0,0,0,0,1,0,0,0,16,44,41,34,0,39,56,0,90,0,74,183
Brazil,0,0,0,0,0,0,0,81,158,183,417,38,132,96,123,201,231,119,313,162
Colombia,0,0,0,0,0,0,0,12,20,0,26,0,26,25,0,34,5,33,34,149
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,692,1923,2052,191,0,0,143
United Kingdom,0,0,0,0,0,0,19,0,0,3,2,66,89,17,23,9,30,200,105,137
Myanmar,0,7,0,0,0,20,0,0,0,0,14,0,0,0,0,13,4,0,87,128
Japan,0,0,0,27,0,0,0,110,7,2,35,29,60,76,309,232,274,60,79,102
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
Switzerland,0,0,0,0,0,0,0,283,0,1,8,0,0,0,7,0,0,0,0,74
Croatia,0,0,0,0,0,0,0,0,6,5,43,0,0,32,23,28,53,45,105,72
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"Libya, State of",0,0,0,0,0,0,0,0,0,0,34,0,0,47,0,0,100,0,39,49
Indonesia,2,0,4,0,9,1,1,233,4,331,394,25,149,48,2,1475,2,0,12,43
Finland,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,37
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,29
Saudi Arabia,0,0,0,0,0,0,1,0,5,0,0,0,0,0,24,0,0,2,0,19
Israel,0,0,0,0,0,0,2,1,0,0,0,0,3,2,0,0,60,6,0,16
Sweden,0,0,0,0,0,0,0,0,2,0,22,0,14,139,38,37,34,26,4,11
"Hong Kong, China",10,812,2,9,14,9,1343,28,389,291,469,2326,429,240,612,2268,41,13,5,10
Greece,0,0,0,0,0,0,0,13,0,1,0,0,0,0,37,0,3,0,0,5
Philippines,0,0,0,0,3,0,0,0,0,0,1,15,9,0,0,0,9,3,38,5
Bangladesh,0,0,0,0,0,0,4,0,4,0,1,36,22,12,8,11,9,0,0,3
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,17,28,3
Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sri Lanka,0,11,0,0,0,0,0,42,48,11,18,0,37,29,23,337,169,0,49,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,249,0,26,0,0,0,0,0,0,0
Niue,0,0,0,0,0,0,1,0,0,61,101,0,0,0,0,0,0,0,0,0
Norfolk Island,0,0,0,0,0,0,0,0,0,0,0,33,175,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,34,0,37,66,0,63,0,0,0,0
Angola,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,30,0,0
Austria,0,0,0,0,0,0,21,0,4,5,10,0,33,295,182,3,2,0,0,0
Bahamas,0,0,0,0,0,0,0,0,0,17,15,0,0,12,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Cyprus,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,5,37,0,0,3,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,1,0,0,85,0,19,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,513,77,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,3,0,0,1,16,0,0,27,25,0,7,31,0,0
Liberia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0
Maldives,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,6,0,34,32,39,0,0,0
Malta,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Niger,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Peru,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,4,5,0,0,0,0,32,10,0,0,142,9,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,18,0,0,27,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,8,39,3,0,38,60,19,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HHI,0.743187442,0.722928208,0.742004421,0.773813525,0.836390152,0.79062873,0.74456335,0.657488392,0.551520983,0.468198537,0.471891268,0.391413289,0.530960788,0.574974227,0.563977195,0.484241194,0.537055702,0.677541153,0.640915981,0.548254394
