Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,14880,6602,13440,15844,19718,12133,17218,24306,36301,35275,51715,39492,44285,40528,41515,51228,32965,28557,27817,30215
Brazil,4986,1429,9898,11043,14410,7428,10512,16068,22543,20644,34082,14290,11679,6739,13009,14547,6978,14696,15682,21433
Guatemala,0,0,0,0,0,0,0,0,0,0,550,3775,17450,19126,7486,15819,504,320,2116,1670
Nicaragua,0,0,0,0,9,0,0,0,0,0,2868,165,0,1603,2265,10,1205,2517,0,1566
India,213,24,262,436,731,1946,2148,1666,2398,2937,2080,2642,612,900,537,553,4100,6222,4542,1277
France,2642,1296,2212,2003,2908,639,71,131,4436,1646,1020,2179,1321,1401,1526,4901,5003,986,1066,1048
Türkiye,0,1,0,0,61,0,3,0,1,2,11,636,198,932,1266,131,127,527,85,750
China,0,19,146,196,276,467,306,382,646,522,1056,857,573,901,580,722,877,991,914,546
Morocco,12,0,0,2,9,26,0,0,0,0,0,0,64,632,361,1080,1910,648,448,496
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,448
Togo,636,1542,95,328,150,236,244,276,101,128,246,218,33,110,21,135,247,168,139,248
Egypt,0,0,0,0,8,0,0,0,0,13,6,0,8,0,0,337,67,0,0,172
Côte d'Ivoire,4708,1618,438,1181,217,127,2802,3869,4861,7619,7040,8184,8610,7976,9912,10598,6974,18,38,163
Mexico,0,0,0,0,0,0,0,0,0,0,1732,2587,0,2,0,0,813,191,0,126
Senegal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,11,41,0,94
Thailand,0,0,0,0,0,0,0,0,0,324,0,3612,53,17,32,56,1356,392,95,57
Spain,0,1,0,8,0,1,0,0,4,2,11,12,12,1,2,0,9,0,0,37
United Arab Emirates,0,0,9,4,14,0,105,0,0,32,7,17,14,4,7,16,44,8,98,21
Italy,0,50,5,0,0,24,0,61,42,4,1,0,12,2,25,4,0,26,1,19
Tunisia,19,13,30,0,14,36,51,17,43,67,72,37,17,35,14,42,327,5,6,14
Russian Federation,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
Germany,0,0,0,62,12,1,0,0,0,1,3,0,4,0,327,1,0,0,2,8
United States of America,0,0,0,2,179,365,201,62,334,0,1,1,3,0,0,1,0,0,0,6
Belgium,726,136,30,51,254,178,205,0,0,15,3,35,37,1,4,612,15,9,4,4
Ghana,338,190,24,76,175,440,127,35,11,58,50,108,110,45,49,199,63,112,24,0
British Virgin Islands,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,3378,0,0,766,2129,346,6,0
Andorra,0,0,1,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Argentina,8,110,1,160,153,0,359,303,0,368,817,79,0,0,0,0,0,0,0,0
Bangladesh,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,21,3,14,47,0
Bulgaria,70,31,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,8,70,0,0,0,0,0,1,5,0,0,0
Sri Lanka,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0
Colombia,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,16,2,8,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Benin,0,17,0,0,0,0,0,0,859,798,20,2,2,1,1,2,5,0,1,0
Denmark,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,3,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,0,0,103,0,0
"Hong Kong, China",5,49,63,2,15,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0
Indonesia,0,0,0,0,0,0,61,0,0,0,12,24,1,85,0,32,59,114,177,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Japan,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,5,1,0,0,3,0,2,1,1,0,0,13,58,1,0,1,4,10,76,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Malaysia,0,0,0,0,0,11,2,6,0,0,0,0,2,0,22,0,5,7,31,0
Mali,1,0,0,46,14,0,1,3,1,9,10,0,0,1,2,5,0,0,1,0
"Taipei, Chinese",0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Netherlands,35,25,68,218,54,108,1,0,0,16,0,0,1,0,3,0,11,30,3,0
Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0
Nigeria,1,2,0,0,1,0,0,0,0,0,4,2,0,0,0,7,3,0,0,0
Pakistan,0,0,0,0,0,0,6,0,0,0,0,2,0,0,2,3,0,0,0,0
Peru,463,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
Poland,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,1944,0
Saudi Arabia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
Singapore,0,0,2,0,5,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0
South Africa,0,0,0,0,0,84,0,0,6,0,9,0,5,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,12,0
Switzerland,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0
Syrian Arab Republic,9,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,99,101,0,4,0
United Kingdom,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.345594312,0.295428246,0.687623433,0.625083398,0.686685534,0.531052224,0.546028945,0.589570665,0.547139553,0.52905796,0.599613708,0.317867499,0.409732489,0.427336331,0.325869734,0.370897443,0.240368254,0.476613489,0.506880243,0.641926857
