Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,7190,7683,8029,5257,4776,5943,4108,6816,9722,10717,18214,15585,14714,15383,16116,16254,23570,31086,52358,49247
United States of America,6723,7338,7586,4654,4483,4953,3550,5591,6846,7603,13869,11025,9024,8485,7616,6464,9907,14638,31440,24166
Japan,0,34,0,0,0,0,24,110,171,340,495,197,666,1101,1531,1757,2861,4811,4779,4882
Netherlands,0,19,5,2,5,27,72,0,6,14,23,9,7,145,490,785,361,534,935,4294
Italy,0,5,0,0,0,10,6,8,46,186,613,656,895,1222,1397,1293,2427,2034,2623,3192
Belgium,0,0,0,0,0,0,0,0,8,5,182,336,291,78,0,1022,1686,2335,3806,3049
Germany,16,11,0,135,0,353,83,264,290,48,162,545,994,2074,1591,1712,1609,2194,2630,2596
Canada,297,201,288,408,259,334,203,256,913,373,867,999,459,354,298,251,716,536,1341,1217
"Hong Kong, China",0,0,0,0,0,0,0,26,1,68,191,167,249,306,517,467,370,353,512,785
United Kingdom,107,11,0,0,0,3,0,20,1018,1254,981,866,944,626,1357,1322,1866,944,656,665
China,0,0,0,0,0,0,0,1,0,3,7,28,44,35,90,134,137,326,517,661
France,0,0,0,0,1,0,10,27,41,23,13,37,54,80,233,242,408,345,280,564
Sweden,0,0,0,1,0,2,1,0,8,58,10,1,44,56,48,113,107,141,505,535
"Korea, Republic of",9,1,4,3,1,0,1,47,118,158,90,105,75,139,235,238,380,382,524,528
Panama,0,0,0,0,0,0,0,228,0,23,73,68,61,61,104,75,0,0,0,474
Australia,0,0,5,0,0,0,6,11,36,47,29,29,79,95,23,52,35,47,93,335
Thailand,0,0,0,0,9,0,0,4,1,1,22,9,18,30,11,19,18,987,530,287
Austria,0,0,0,0,0,1,0,0,0,0,16,0,18,23,27,30,26,57,63,153
United Arab Emirates,0,0,1,0,0,4,0,6,1,17,72,86,226,181,151,49,25,36,7,126
Mexico,0,0,124,0,0,148,85,18,7,103,196,153,20,1,114,7,6,2,21,124
"Taipei, Chinese",0,0,0,0,1,0,0,0,0,39,20,5,8,7,5,3,2,10,169,122
Viet Nam,1,1,0,1,2,0,5,15,10,0,0,0,4,0,0,1,20,63,70,69
Spain,13,2,3,8,0,4,0,0,17,8,45,44,106,14,23,46,82,24,21,61
Finland,0,0,0,0,0,0,0,0,0,0,5,0,0,11,6,3,55,42,2,53
Malta,0,0,0,0,0,0,0,0,16,6,0,0,0,7,17,19,20,16,82,36
Philippines,0,0,0,0,0,0,1,0,0,0,7,1,1,1,0,0,2,75,165,33
Chile,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,0,7,1,2,26
New Zealand,0,1,0,0,0,0,0,0,6,0,5,0,10,13,2,2,3,0,12,22
South Africa,0,0,0,0,0,0,0,0,0,10,0,0,4,1,0,0,1,1,0,20
Sri Lanka,3,4,2,0,0,1,8,4,5,7,2,2,3,0,3,4,15,23,8,19
Singapore,2,0,0,1,0,1,0,4,1,0,14,66,111,107,64,20,6,4,0,17
Brazil,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,5,12,0,0,16
Colombia,0,0,0,0,0,91,27,134,150,52,95,37,50,0,0,0,0,5,11,16
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16
Denmark,0,0,0,0,2,0,0,0,0,3,3,0,12,0,0,0,107,5,6,13
Norway,0,0,0,1,0,2,0,0,0,2,3,0,11,4,2,1,10,5,10,13
Poland,0,0,0,0,0,0,0,2,0,5,23,20,118,40,9,12,29,23,2,12
Russian Federation,0,0,0,0,0,0,0,1,1,0,8,14,21,4,24,8,4,9,10,8
India,0,0,0,0,0,0,0,0,0,0,0,0,9,0,31,0,3,3,3,8
Czech Republic,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,29,46,22,7
Portugal,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,2,4,0,7
Switzerland,0,0,0,0,0,3,0,0,0,7,14,11,20,0,0,25,48,8,0,5
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,3
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3,2,2
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
Türkiye,0,0,0,0,0,0,0,0,0,0,2,1,7,1,0,0,6,3,0,1
Malaysia,0,1,0,0,0,0,3,17,1,5,10,7,2,7,0,15,12,6,51,0
Niue,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0
Somalia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,3,5,10,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,1,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Burundi,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,1,2,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
Ecuador,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0
Hungary,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Ireland,0,0,0,0,0,0,16,0,0,0,0,3,5,26,0,0,1,0,0,0
Israel,0,0,0,0,0,0,1,0,0,0,10,13,18,22,11,3,0,0,3,0
Kenya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,3,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
Mauritania,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Mongolia,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mozambique,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Niger,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
