Importers,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,13,7,23,23,15,17,28
Germany,0,7,7,23,23,15,7,14
Kenya,0,0,0,0,0,0,0,14
Belgium,0,0,0,0,0,0,10,0
Canada,0,6,0,0,0,0,0,0
HHI,0,0.007132109,1,1,1,1,0.037303363,0
