Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,17977,24417,31601,33704,39745,49057,40127,75063,76826,92569,106708,71579,82151,68247,75156,100466,89443,102198,106307,109521
South Africa,7229,10534,15154,13896,13451,17595,12613,21401,25001,27758,30635,24252,23924,23797,21087,35184,28481,29044,26249,25189
China,132,268,620,419,3679,3647,5765,40330,23636,9017,8171,7051,6840,6439,13679,16740,15434,23306,14846,20646
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18805
United Kingdom,1649,2188,2982,2925,2531,2908,5083,2560,3483,5710,11983,6020,7268,5420,5674,5367,5021,5825,15248,14300
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14114
United States of America,609,754,1944,2802,2044,3304,1058,1152,2181,2579,4753,3060,2786,3766,3767,3173,3292,5430,3806,4633
Germany,636,924,985,2417,1433,1472,2527,972,2483,4731,6932,3782,6222,3849,7434,6163,4349,2476,7711,3375
United Arab Emirates,238,504,1027,574,460,642,779,683,1046,1129,1665,1515,853,754,2467,2501,3043,2579,9787,2226
Denmark,159,133,512,539,1030,1284,711,463,719,556,2060,712,1773,1147,743,595,586,3048,3467,1424
Australia,55,545,556,934,423,1322,201,1066,2623,1019,2557,3317,1322,1396,1265,1952,3421,1788,1767,920
Belgium,198,261,376,656,1051,590,1921,643,606,744,1019,733,892,5583,2524,626,1801,662,2184,905
France,307,732,563,322,457,2227,498,182,309,2470,911,537,348,470,591,1976,1586,718,1035,738
Canada,248,96,412,69,230,160,168,69,107,182,1401,865,177,150,302,617,6932,280,295,467
Switzerland,345,502,602,172,936,432,95,178,183,250,173,139,364,567,165,229,265,92,1307,374
Finland,375,1328,392,38,34,25,54,47,84,77,104,161,142,111,168,322,2143,767,204,353
