Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,14509,13304,19078,31716,26552,23540,22693,21941,20784,24172,32458,13849,12731,10585,10965,10037,8591,7690,9908,7218
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849
Germany,335,148,543,3666,2882,4054,3390,5047,6664,6386,4306,3297,2373,1715,2430,2976,1921,1195,2430,2666
United Kingdom,282,360,605,1014,1996,3383,3925,4442,3898,4122,3170,2723,1995,1458,1230,1297,966,667,737,491
South Africa,767,320,720,1864,706,418,554,438,889,924,11318,354,549,468,301,222,273,288,201,135
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"Congo, Democratic Republic of the",0,85,0,0,2,28,6,37,2,27,6,2,1,9,15,0,2,1,1,8
Botswana,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,6,6
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Armenia,0,0,0,0,0,0,0,9,15,100,2,0,0,0,0,0,0,0,0,0
Belgium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2690,1196,110,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Ethiopia,0,0,62,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,4,2,3,8,0,0,0,0,0,0,17,30,34,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,114,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
Mali,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,12827,12207,16987,24902,20730,15542,14732,11906,9301,12603,13603,7442,7769,6910,4296,4347,5221,5469,6339,0
Netherlands Antilles,7,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
New Zealand,0,0,0,0,0,18,0,0,0,5,0,0,10,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,17,24,45,38,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,246,88,151,42,63,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,11,4,0,10,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Zimbabwe,26,62,1,0,0,0,3,0,10,0,0,0,0,0,0,0,52,49,28,0
Sweden,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,10,0
United Arab Emirates,0,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,0,1,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
United States of America,3,0,0,14,146,31,0,0,0,4,0,0,0,26,3,0,0,0,0,0
HHI,0.837262454,0.885262359,0.842427043,0.713851806,0.696224548,0.557645022,0.554290888,0.435258472,0.374735614,0.415124924,0.354302022,0.389566033,0.450923605,0.472755732,0.237162345,0.193109637,0.510628467,0.588673366,0.570493059,0.462522157
