Importers,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019
World,3581,4751,6204,3915,8715,2994,796,28,0,0,0,0
Turkmenistan,4,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,630,0,0,0,0,0,0
Tajikistan,3577,4751,6204,3915,8715,2364,796,28,0,0,0,0
HHI,0.996188434,1,1,1,1,0.375665205,1,1,0,0,0,0
