Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,204,1,195,268,214,114,44,99,6,64,91,37,269,82,182,81,6,33,0,2
China,0,0,19,0,0,11,3,0,0,0,0,0,118,2,0,0,0,0,0,1
India,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,29,6,0,0,1
Australia,18,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,5,53,12,10,0,6,0,0,20,15,0,0,0,0,0,0,0,0
Chile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,6,86,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Germany,18,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0
Ireland,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,16,0,0,0,16,0,0,5,53,0,131,57,150,52,0,0,0,0
"Korea, Republic of",0,0,0,6,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
Russian Federation,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,20,33,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Viet Nam,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,33,0,0
United Kingdom,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,165,0,114,48,129,43,19,74,0,5,17,22,0,0,0,0,0,0,0,0
HHI,0.636814547,1,0.448353797,0.138551594,0.446339561,0.195130471,0.169516394,0.562546361,0.487310034,0.647351131,0.171732308,0.042825589,0.379610794,0.408435002,0.463018429,0.095440054,1,1,0,0
