Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,72176,61096,68845,48662,50761,99147,158485,88647,105055,163128,174426,183377,282513,470351
Brazil,0,0,0,61,0,0,0,4,123,339,79,35,14116,103437
India,42136,31402,37516,13278,14062,46938,92840,22906,13717,26719,51301,33297,37269,101016
United States of America,8722,10419,8449,7364,8417,8213,8632,7420,8629,12734,12051,23946,63192,56577
Netherlands,2934,1637,1612,1685,2980,7706,13701,16752,6454,5246,3715,2720,27563,26258
Singapore,1781,971,1119,1188,1028,1583,1859,2267,6005,11406,16961,15131,22736,23571
Argentina,0,62,163,23,0,25,0,24,18,18,32,328,1105,20928
Thailand,1696,1782,2083,1488,789,1351,1472,2895,7894,11277,26054,8017,10378,17419
"Hong Kong, China",545,480,231,552,611,221,298,530,1406,2129,0,3717,7665,11234
United Arab Emirates,0,0,5,821,29,0,10,0,0,0,0,2824,10530,10622
China,552,643,726,873,1429,2341,2867,2857,4201,5381,2835,17595,7785,10321
Germany,1320,305,414,813,1595,774,1927,1104,705,981,1377,1054,11157,8504
Paraguay,0,0,0,0,0,0,0,0,572,14860,21890,40107,12141,8376
Malaysia,731,1863,1708,1719,1338,1364,1165,1504,2083,1729,1706,4112,3775,8107
Italy,871,541,340,481,628,668,2551,505,307,270,601,449,677,7012
Croatia,52,54,551,1330,691,970,3998,3223,2948,3961,15317,5975,4711,5971
Indonesia,829,697,751,1869,843,2432,2243,264,356,1918,2415,6892,7782,5851
Belgium,1923,1627,959,627,1109,4198,3479,1064,1009,1678,2096,2150,3073,5215
Saudi Arabia,0,0,0,0,0,0,0,77,288,1083,1012,1395,2290,4889
Estonia,0,0,0,12,0,0,0,0,0,0,0,0,0,4692
Austria,113,28,20,867,1748,4293,4328,2371,1635,81,0,1,11033,4351
Viet Nam,21,9,9,19,10,26,132,58,311,374,223,1567,3772,4094
Australia,3400,3350,2726,966,1287,815,1083,408,18596,25642,4515,3780,2786,3719
United Kingdom,780,1208,1688,1800,1679,2319,2548,1872,2450,1863,2317,1190,5083,3626
Spain,468,820,728,803,1338,2168,3394,3534,3148,2452,2495,1969,1876,3622
"Korea, Republic of",105,174,175,223,300,269,235,113,267,337,183,435,1123,2501
Bulgaria,0,14,44,0,35,70,70,0,326,208,189,906,1628,1888
France,340,400,309,247,419,464,217,143,238,421,554,756,959,1086
Finland,0,0,3,23,52,105,50,4,791,52,153,161,614,715
Poland,0,0,0,0,0,0,0,0,11,0,0,0,25,602
Japan,278,339,366,324,544,419,378,473,588,467,0,472,424,577
