Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,501571,685685,1336310,2560642,3310980,3272462,2792997,4929541,6636486,6392119,6891538,7211593,5390642,4516917,5955934,6521044,5040888,5924218,8498741,8124727
Switzerland,46440,154768,663674,1394623,1876255,1967786,1638557,2889445,4271705,3888617,3856789,4234014,3204481,2489413,3528184,3757780,2836600,3366187,4580513,4311125
China,217,491,162980,86625,103993,205991,396035,1292838,1316584,1655610,2110092,1718603,994544,1172908,1270862,1223616,1461521,1425321,1934662,2256142
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242463
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224099
United States of America,0,0,5,54,0,0,304,0,0,0,1,250,0,0,939,1435,0,11323,25375,34017
South Africa,116505,157719,48759,155722,269003,168433,91154,225928,431587,177717,237800,194661,178081,72612,88929,142452,25037,16583,38116,31308
Botswana,162,311,575,1712,2279,2205,2392,8027,9657,37389,8085,9727,8373,8126,10114,10152,12089,10992,20770,18488
Zimbabwe,3340,2762,697,1963,1352,750,0,0,2559,109,29200,231,0,0,457,4068,782,1110,3710,5991
United Arab Emirates,0,0,61,0,0,19890,136452,175607,61379,219678,245561,128720,23267,44938,171686,159887,24026,305,43,465
"Congo, Democratic Republic of the",19,41,232,1384,110,186,2457,1000,43,29,609,445,63,737,484,90,147,145,84,346
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
Belgium,0,90,157,795,1138,477,0,0,0,0,0,0,0,0,0,0,615,0,1,8
Congo,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8
Australia,0,0,0,0,0,0,27,0,0,0,389,348246,208731,0,0,0,0,0,0,4
British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Saint Helena,0,120,0,0,0,549,0,64,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,196,0,0,0,263,0,0,0,0,0,0,0,0,0
