Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4268,4531,6142,8291,9679,13495,14436,17351,24117,34379,44334,68079,68494,77725,98629,137084,182108,228541,419540,593407
China,290,274,273,411,484,1323,772,1601,3560,5871,10776,13121,29097,32786,42130,64960,99899,139729,246669,466378
Viet Nam,269,322,562,1153,1179,1701,1564,2700,5332,12015,16167,24240,17443,21991,29246,35761,33843,25963,37257,32668
Thailand,673,537,790,1639,2645,2007,2699,2635,4186,5256,6374,9703,5737,6963,10321,13367,20014,27145,24921,26648
"Korea, Republic of",80,16,37,46,72,216,530,508,220,379,426,971,1039,1032,1896,1818,2064,2926,54219,14148
"Taipei, Chinese",133,254,668,394,481,665,650,1152,728,844,1427,2736,2042,1635,1790,3519,7346,8144,12522,12425
United States of America,53,119,174,342,352,319,510,1048,1607,1518,1680,4787,3333,2318,2247,4351,3179,3495,15322,9176
Indonesia,24,6,7,2,21,3,14,42,59,118,155,214,107,530,71,415,379,779,2263,9155
India,53,170,213,219,72,99,14,49,58,329,413,246,233,90,100,424,1672,1759,4313,5176
Singapore,677,938,1343,1760,1849,3254,2579,2334,1600,969,346,1437,2274,2536,3683,2017,3670,3826,5067,3729
Germany,51,83,80,101,74,226,280,295,674,794,907,1826,1118,980,911,1612,1878,2146,2916,2695
Malaysia,223,163,163,780,1473,2365,2474,1661,1029,1120,618,1141,832,617,558,713,1586,1727,2224,2532
Japan,43,62,62,50,78,89,253,700,728,743,1434,3092,1828,2246,1593,2753,1569,3306,2172,1874
France,614,721,815,649,408,539,845,1052,1140,1086,1043,1497,1102,1073,1116,1281,1910,1645,1684,1670
Sweden,0,3,0,0,0,0,2,1,101,104,205,341,364,280,373,59,315,1353,2803,1445
Bulgaria,0,0,0,0,1,0,0,0,0,0,0,1,68,130,406,393,34,319,813,730
"Hong Kong, China",346,314,283,373,208,326,225,80,44,76,186,649,1017,1275,996,1171,1087,1462,1216,637
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,82,327
United Kingdom,46,18,141,126,18,36,125,43,408,517,652,813,362,241,419,220,224,169,260,312
Italy,241,1,63,0,0,5,5,8,4,16,18,77,6,13,15,72,99,134,157,289
Australia,5,0,6,1,6,2,5,2,10,38,6,11,2,89,7,29,10,253,737,253
Belgium,62,69,74,78,57,95,18,53,1759,1558,191,79,139,69,48,275,236,276,159,223
Switzerland,9,30,82,25,67,43,0,17,14,7,117,3,0,0,100,88,60,659,145,210
Netherlands,22,23,38,14,16,10,8,24,7,589,141,19,9,289,60,334,25,17,279,119
Mexico,0,0,0,0,0,0,0,3,0,0,3,0,1,1,19,149,76,56,317,90
Finland,0,0,0,0,0,0,0,0,0,87,0,0,0,0,25,27,57,105,110,86
Spain,0,0,0,3,0,2,4,4,27,19,23,13,16,19,53,90,95,86,89,69
South Africa,0,2,0,0,0,19,266,963,706,0,472,92,29,140,204,438,420,128,4,57
Philippines,9,4,26,7,5,3,0,6,2,0,0,22,0,1,6,0,0,0,35,52
Israel,0,0,0,0,0,0,0,0,0,0,13,115,35,103,1,0,12,78,23,28
Norway,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,142,86,28
Canada,1,0,0,0,2,0,0,0,1,3,0,17,37,6,2,1,0,18,49,22
Ireland,5,2,0,0,9,18,28,0,37,199,281,144,79,131,101,157,66,42,1,22
Luxembourg,0,0,0,0,0,0,9,18,5,0,13,37,31,7,33,53,16,22,17,19
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,84,36,18
Denmark,302,402,233,90,76,122,521,195,14,47,56,50,9,26,2,18,6,8,8,17
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Estonia,0,0,0,0,0,2,3,8,17,21,46,32,16,19,23,24,19,40,29,13
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,24,0,12
Austria,0,0,0,0,0,0,0,1,0,0,35,0,0,0,30,0,1,8,183,10
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,14,10
Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Türkiye,0,0,0,0,0,0,0,2,0,4,3,0,8,40,13,7,6,1,39,5
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,119,13,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dominica,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,37,0,0,0
Jordan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,3,0,0,0,0
Lebanon,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
Aruba,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,18,0,0,1,0,0,0,0,0,0,0,12,3,0,0,0,1,0,0,0
Nicaragua,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,13,13,3,0
Papua New Guinea,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
Rwanda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,27,4,0,0,2,5,0,0,40,0,1,103,145,0,0,0
United Arab Emirates,0,0,1,27,0,0,28,2,14,18,105,37,11,6,16,10,21,9,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
HHI,0.147671949,0.162130444,0.175611796,0.197691792,0.247020626,0.232312649,0.200092105,0.173768975,0.216107648,0.310663316,0.354702295,0.328462563,0.410240842,0.422125815,0.444554979,0.469358881,0.518635451,0.571159259,0.543084012,0.753908016
