Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,8,34,25,5,3
Mexico,0,0,0,0,2
United States of America,7,18,21,5,1
Canada,0,1,0,0,0
Sri Lanka,0,14,0,0,0
France,0,0,4,0,0
Panama,1,1,0,0,0
HHI,0.603553391,0.34395996,0.50528842,1,0.130590976
