Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,5153,11907,11747,9833,4514,244,205,312,382,4604,16095,43708,37327,16905,21673,19844,24853,18371,12105,1754
Togo,0,0,0,3,0,227,149,289,353,1790,2570,912,1474,1720,1792,897,1243,1163,1499,1334
Niger,4729,11637,11363,9380,4334,0,0,0,0,2192,5292,31253,29910,8631,14497,18055,15632,9175,9674,410
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
France,67,9,0,64,21,4,0,0,16,0,4,0,0,4,9,1,1,0,7,3
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,72,3,2
China,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,1,7,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,47,8,0,0,0,0,0,0,7711,7873,4586,2969,17,0,0,179,10,0
Chad,0,0,18,19,8,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
Equatorial Guinea,0,232,318,355,142,0,0,4,0,3,142,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,2,0,4,0,0,0,0,0,346,0,3,0,0,0,0,0
Belize,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,2461,0,0,0,4,0,0,0,0
Ghana,0,0,0,0,0,3,0,0,0,365,361,257,36,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,272,247,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,15,0,2,5,1,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,52,19,13,0,0,102,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Mali,241,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,10,0,0,0,0,0,0,0,28,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0
Egypt,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
Burkina Faso,116,30,0,0,5,1,0,0,0,0,0,1,694,3019,5351,887,7976,7780,904,0
HHI,0.838552864,0.955044014,0.935398016,0.927075238,0.936744656,0.876018305,0.455974186,0.830522167,0.824105649,0.415355453,0.36191611,0.627858913,0.717881748,0.383045089,0.563439905,0.840924021,0.415781623,0.450106123,0.69801199,0.630356235
