Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,286,292,418,464,766,1040,1173,1495,1215,1911,1055,946,1032,1108,470,669,1013,717,1644,1146
Indonesia,0,0,0,0,0,0,0,0,52,135,28,1,31,51,0,11,55,44,354,381
France,131,152,153,221,277,381,295,363,208,354,274,309,140,68,115,138,77,96,236,160
Belgium,0,0,13,0,0,0,0,0,15,6,6,4,20,3,5,9,4,6,25,150
China,0,24,5,18,131,52,110,215,116,177,180,193,158,80,29,78,135,182,310,145
Senegal,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,12,0,0,0,131
Tunisia,0,0,0,7,6,21,165,177,239,375,6,22,0,21,1,0,0,3,43,69
Morocco,46,23,184,122,275,506,369,229,120,171,71,149,410,687,235,186,200,292,405,64
Denmark,0,0,0,0,0,0,27,51,6,74,14,20,5,1,4,5,0,0,4,23
Thailand,6,0,0,0,6,1,15,70,0,5,66,46,12,3,1,0,0,0,0,17
South Africa,0,0,0,0,0,0,0,0,0,3,1,0,26,1,0,0,4,0,8,4
Canada,0,0,0,0,0,0,0,0,179,453,183,118,67,17,0,33,0,0,2,1
Mali,0,0,0,0,0,0,12,123,68,15,5,8,2,16,9,32,2,3,1,1
Côte d'Ivoire,0,17,21,39,32,39,2,2,0,0,5,0,0,0,5,0,0,5,7,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Brazil,0,0,0,0,3,0,0,0,0,1,0,0,0,4,8,3,0,0,0,0
Sri Lanka,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Chile,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,403,0,0,0
Ghana,52,14,6,6,24,29,28,28,59,1,14,4,8,35,8,36,1,1,2,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Italy,0,12,5,37,0,3,0,2,13,3,3,5,0,20,3,1,0,0,18,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Lebanon,3,2,2,3,0,7,8,31,17,4,10,2,0,5,4,0,0,2,4,0
Malaysia,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,5,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Namibia,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,7,12,0,0,105,22,42,37,39,22,38,16,38,46,83,0,10,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
Saudi Arabia,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
India,0,13,12,0,11,0,32,0,10,13,54,22,38,55,0,22,7,23,46,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0
Viet Nam,0,0,0,0,0,0,0,0,12,6,0,0,17,0,1,0,0,0,0,0
Spain,0,0,0,0,0,0,0,19,2,14,4,1,4,22,2,12,0,0,13,0
Togo,49,16,0,0,0,0,0,0,0,9,54,16,1,0,0,0,10,6,20,0
United Arab Emirates,0,0,0,0,0,0,0,1,18,0,0,2,12,0,0,2,16,28,85,0
Türkiye,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,21,0,2,0,0
"Macedonia, North",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,6,0,0,0,5,160,1,7,5,0,29,0,0,6,0,2,30,0
HHI,0.233586342,0.361322968,0.405671785,0.33788339,0.310518104,0.419874629,0.236571639,0.165307527,0.166254062,0.238837825,0.215101341,0.273209919,0.307094026,0.527402089,0.428493388,0.210322342,0.314232583,0.362370601,0.255096858,0.196568498
