Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1.0,0.000374235149969285,0.000407323068069525,1.39114203593e-06,9.2571428664e-06,1.0444229636400002e-05,1.06965539601e-05,6.1053714938e-06,8.4347870075e-06,4.30032867268e-05,1.98405628105e-05,2.8093851555000004e-06,2.9461998478e-06,4.52687756136e-05,0.000293574474695664,5.06214364404e-05,2.5715534779999998e-05,4.2477936078e-06,6.545442561999999e-06,2.3201846483200002e-05,6.5046207195e-06
2.0,0.0,4.65105758712e-05,2.78693618375e-05,0.0,0.0,0.0,0.0,4.11e-06,1.8e-05,3.4462046241e-06,1.95e-06,1.17e-05,5.3536192875e-07,5.81e-05,4.79e-06,2.99e-06,0.0,5.64e-08,2.28e-07,0.0
3.0,0.000320852980373484,0.0037655438184509243,0.00251991692110048,0.0007775305631515499,0.000292442735733669,0.000191580475514442,0.0005436954043836709,6.738011761419999e-05,0.000149729153137787,7.876055836982401e-05,4.9226342725759996e-05,4.5211227930945e-05,2.8877000224e-05,4.6827818704899994e-05,1.6663808440000002e-05,1.6858919932e-05,1.3995858475000001e-05,1.59979406982e-05,1.67149048584e-05,1.19990207328e-05
4.0,9.44e-07,0.0,3.31e-06,0.0,0.0,1.49e-05,0.0,0.0,2.68e-06,3.45e-07,3e-07,0.0,1.6959850287100002e-06,8.45501481e-08,4.64889600591e-05,0.000757019150139483,0.000312991,1.69e-07,4.55058999171e-05,7.887130134597e-05
5.0,6.3949515357e-06,0.0,0.0,0.0,0.0,4.59e-07,0.0,0.0,0.0,0.0,1.7818444241000002e-05,1.501355856e-07,1.27768291405e-05,1.3885708188e-06,1.61718890298e-06,1.4752613837e-06,2.83e-06,1.13e-07,3.4489461355e-06,1.91e-05
6.0,1.37908739622e-06,0.0,0.0,5.61e-07,6.23e-06,2.98e-06,0.0,7.87e-06,0.0,5.18e-07,3.4942956509999997e-06,3.21e-06,1.17e-07,7.6490547721e-07,2.9618172693e-07,1.1e-06,1.20922595454e-06,1.13e-07,0.0,2.92e-07
7.0,7.253086539560401e-05,8.8346793792822e-05,1.4425260638e-05,1.5004353932e-05,0.000158334671544816,0.0001114940996568,0.000177556629093648,0.0001436682290082,0.00034102447563963206,0.00075926846900963,0.0016147156995852748,0.003387437105807235,0.0014705545869855598,0.001205353528251444,0.00137092372281137,0.0006032702975292701,0.000157011756440574,0.00020748893367281,0.000974983843275696,0.00032523729880070995
8.0,0.000141207963559368,6.232411236e-05,0.000162485506329668,3.89859474372e-05,0.00012975245404121398,0.00027792966345771005,0.00015053239524694,1.2337639688899999e-05,5.14423335e-05,2.8471920567552e-05,7.1555862635000006e-06,5.214460502289801e-05,4.9111785e-05,3.5209988637621e-05,0.0005260477663682,0.0014213801158532158,0.0028830464564390435,0.006396479396775888,0.009872624412054205,0.009458233903154397
9.0,1.2190358708e-05,1.04284347276e-06,5.4634199004e-06,4.22921065087e-05,7.115536547676102e-05,0.00015578940364879498,7.983837565830002e-05,4.3248511484e-06,0.000133592905452961,6.342015652521599e-05,0.0005734663590107059,0.0009546158531221681,5.874084703485e-05,0.0001228758793956,0.00065384381558008,0.00038820758535556795,0.000266274069739297,0.000197648354297395,0.0009016323730295751,0.0006308071729575841
10.0,0.000164723354560362,0.000960107938474902,0.00045442880797235996,0.00026265728914258603,0.0007781407983757119,0.00035104099570518,0.001569219437887347,0.0033526006072736683,0.003834519617137388,0.005953648315662432,0.008191749656019105,0.0076080139691241,0.006738898856398256,0.006994060949004948,0.008462854889965184,0.008934381498808586,0.009325445327346176,0.008400572954268496,0.00936578818784523,0.00720621050030519
11.0,0.00042048277207595,0.000207413891076907,4.74071248706e-05,0.000903566829579295,0.0009660324156493501,0.00036137816446025095,0.000966516408062539,0.00035110469445492,0.00046701183515999995,0.00029544354908560803,7.695209547268e-05,0.00011276241661962399,0.001050345082474048,0.000964400842550592,0.0011948708275390922,0.0021110620348426703,0.0012242781011782978,0.000720401469878995,0.0007653770297765161,0.0011886367541048561
12.0,0.00010401070172985699,0.001070508613359162,0.00042690444814150397,0.000515494650895504,0.000807662946307518,0.00010936316200576,3.9865205034525e-05,0.00014168439339668602,0.000166466567123155,3.371225188725e-05,8.678177915411701e-05,5.8555474813017e-05,2.8101015428724e-05,3.41428549008e-05,5.572635936998e-05,4.2380862132466e-05,2.4527542599600004e-05,2.22461587114e-05,2.39998398724e-05,9.8795832138e-07
13.0,2.36e-06,0.0,0.0,2.8e-07,6.23e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-06,0.0,7.6073416596e-07,1.5778347064800002e-05,1.67815212411e-05,1.4088480668399998e-05,2.1290216681999998e-05,8.531308968e-06,1.4811482147599998e-05
14.0,2.5721249565000004e-06,1.4410335346199999e-06,9.699647261999999e-06,3.85534793652e-05,4.982413197400001e-05,1.3220173896e-05,2.1646227772e-06,1.43e-06,8.633095443600001e-07,9.3387653884e-07,4.641223835100001e-06,0.0,0.0,3.01e-07,0.0,0.0,3.394519542e-07,0.0,0.0,0.0
15.0,0.000151856024246161,0.000213952397475215,0.000180857606549556,0.000147716520499856,0.000112446185221548,0.000432090093752482,0.000485841224373111,0.000688737987000118,0.000731392649432735,0.001383290723609625,0.0012298184945759999,0.00083831747262876,0.00051706070726128,0.000591745356377207,0.0016850537233149348,0.001482751237041756,0.000925689700420326,0.000917109860919192,0.002448383474636618,0.002823852307126816
