Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,23,85,2806,196,52,137,52,1,48,1,6,2,696,103,24,16947,15962,10916,7695,6038
China,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,1428,440,260,1542
Djibouti,23,21,1212,136,1,128,34,0,48,0,0,0,111,89,0,4918,8288,2772,411,1078
United States of America,0,3,49,0,0,0,2,0,0,0,0,0,0,0,0,194,79,207,363,859
United Arab Emirates,0,0,71,0,50,0,0,0,0,0,0,0,0,5,0,5551,261,172,1359,553
Kenya,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,13,49,29,660,296
Belgium,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,74,316,66,235,240
Germany,0,18,9,0,0,1,1,1,0,1,2,2,3,3,4,260,54,52,219,186
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,56,101,101,171
Somalia,0,0,88,0,0,0,0,0,0,0,0,0,505,6,19,222,0,1174,132,154
Netherlands,0,43,3,0,0,6,0,0,0,0,0,0,0,0,0,3,2,83,67,149
Japan,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,135
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,104
Ghana,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,112,0,33,27,81
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,1113,456,821,64
Rwanda,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,44,50,51,29,63
Switzerland,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,1,47
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,17,0,61,42
Egypt,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,30,2,1,1,35
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,86,29
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,62,0,29
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,26
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,20,22
Madagascar,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,137,38,0,12,20
Mali,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18
Congo,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,23,16
Zambia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,14
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Canada,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,6
Malawi,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,75,0,2,6
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,6
Burundi,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Mozambique,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,3
South Africa,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,2,2
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
