Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1934,737,1268,1179,386,33,153,1339,1260,372,336,939,240,112,98,52,40,123,64,219
Togo,0,0,0,140,335,33,38,1148,863,211,252,725,104,56,65,0,0,0,0,100
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,71
France,94,0,0,429,50,0,84,0,0,0,2,3,1,10,24,0,37,1,0,39
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,3,4,17,8
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,632,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
China,0,42,0,0,0,0,0,0,133,26,0,25,0,0,0,7,0,0,0,0
Ghana,0,0,0,0,0,0,27,190,262,123,18,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,4,0,0,0,0,65,0,0,0,0,0,0,0,0
Senegal,116,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,59,71,0,26,0,39,0,0,0,0
Spain,1092,0,1198,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,77,46,0
HHI,0.313861259,0.834324666,0.817020051,0.156691529,0.58172161,1,0.256874811,0.552803746,0.447068086,0.322077883,0.588008885,0.630048022,0.221068657,0.231874811,0.423606533,0.532198791,0.83052688,0.445379794,0.447347996,0.177551117
