Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,82523,92288,151956,187876,227686,258904,210229,419973,411817,498206,560499,971072,670408,880171,855464,1036555,1413952,1224419,1380282,1468719
China,10983,15606,24104,63633,46375,61285,50386,85842,136567,198886,287543,372068,341628,386106,395259,495455,758289,656889,757336,909869
Thailand,7579,9552,12208,19588,30196,65388,33824,177733,58853,48973,41845,215008,63738,78952,177368,176001,203547,189508,258351,218251
Japan,12151,12993,18549,16062,23637,22807,43781,60266,49203,42462,33666,44405,45146,63483,71449,73385,74243,83291,76088,89376
Viet Nam,1486,936,2949,7668,7592,5753,5396,9521,16325,19580,15058,16966,19789,15561,21788,24333,30484,31575,37781,32412
Germany,639,1659,1360,1857,6021,4631,12605,1561,8152,9150,14093,12804,33455,101863,26641,16331,28654,16366,56416,29654
Italy,387,1129,129,520,1957,762,3338,6514,10236,19874,11314,11846,9953,13855,12905,10519,30523,49611,8243,27007
"Taipei, Chinese",6947,9453,12827,18730,13033,11937,9276,13418,17691,18420,22658,33961,23948,30352,30069,35798,34413,23262,34709,23606
United States of America,1723,1239,3615,3658,9309,4118,3568,3514,14904,11158,19645,20300,16259,22346,13902,26643,27515,18010,19120,23539
United Kingdom,253,260,490,242,1082,532,524,375,9020,2524,14604,5219,4093,11617,2985,12397,7501,5270,3087,16754
Singapore,10276,11354,17910,10959,14377,16330,11582,12229,16893,23540,21293,112176,18189,63269,17401,21864,103548,17353,16794,16408
"Korea, Republic of",3298,3794,15219,17286,16969,13930,9262,12576,14137,22189,17687,14222,14566,14885,15715,28258,20982,18299,18112,13188
Malaysia,6003,6672,9358,10305,8145,8035,5753,11327,15146,18801,10411,19188,9380,17776,11303,13141,15771,19408,14913,12096
India,3184,455,311,1172,1075,4233,1158,937,4589,12246,4997,3347,3155,5070,5279,22457,7237,12813,10772,8960
Indonesia,1151,615,1508,253,3215,908,510,2085,855,2397,2549,5470,3787,4744,5160,7638,13721,18820,23682,8801
France,1095,1914,1858,1178,3470,1237,793,801,1985,4594,4406,6931,8556,6411,3217,4220,7068,18861,2782,7790
"Hong Kong, China",12651,8966,18884,10630,30695,30288,9116,11036,24645,28524,27781,48314,27202,21478,26597,18993,15713,9406,6452,5020
