Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1482,252,898,837,829,14777,7150,8617,14912,5713,4675,4859,1429,8518,16267,1273,2480,4276,6445,16630
Canada,0,0,0,0,0,14006,6381,8020,14155,2511,1102,0,0,0,0,0,1209,3257,5045,14508
China,43,90,226,288,387,383,400,414,413,679,773,1078,1260,857,995,1052,977,860,1097,2065
Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
India,129,107,180,143,117,111,77,29,85,62,114,154,59,148,51,43,180,44,49,8
United Arab Emirates,9,2,43,62,0,0,0,0,2,1,4,0,5,2,0,0,0,2,184,8
United States of America,1246,2,5,7,0,1,0,11,0,28,17,2,1,3,3,0,1,2,2,8
Australia,0,7,0,4,4,5,2,19,4,8,9,3,0,0,0,0,0,0,0,4
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kenya,3,2,0,1,3,0,0,0,0,0,1,0,0,0,2,1,3,0,0,3
Eswatini,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Hong Kong, China",2,0,0,27,0,11,0,0,1,0,0,1,4,0,0,0,2,28,0,2
United Kingdom,36,6,330,138,65,1,12,0,11,23,20,27,0,74,0,0,1,0,30,2
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Africa,0,1,23,3,9,48,52,49,68,62,27,19,35,0,0,0,10,0,0,1
Türkiye,0,0,0,0,1,0,8,2,2,22,1,1,9,0,0,117,6,0,1,1
Germany,6,0,5,63,0,26,2,26,9,31,0,0,0,100,17,6,38,4,33,0
Italy,0,11,16,20,24,52,30,32,116,20,30,77,50,57,8,0,0,59,0,0
Saudi Arabia,1,0,4,10,3,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sweden,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Switzerland,1,0,21,19,4,5,1,0,0,1,0,0,0,0,0,4,0,4,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Austria,0,0,10,0,29,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Finland,0,0,0,0,0,0,0,0,0,2236,2541,3354,0,7245,15167,0,0,0,0,0
