Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,34,13,54,89,1484,3002,3186,4892,1604,3126,4739,3363,2989,2442,639,1762,1941,2578
China,0,0,0,0,0,0,493,87,0,1473,765,155,382,301,201,412,841,1049
Malaysia,11,0,0,0,884,2372,2322,4735,852,1558,2009,944,1383,1279,383,469,770,856
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,239,584
Papua New Guinea,0,0,0,0,12,255,8,14,30,28,56,13,132,18,15,11,7,20
Australia,6,8,7,10,66,33,26,13,15,1,1656,746,433,401,23,40,11,18
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,43,16
Russian Federation,0,0,0,0,0,0,0,0,281,0,0,794,438,332,0,0,0,14
Fiji,0,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,0,6
Singapore,0,0,0,3,425,0,181,0,177,40,0,0,0,0,0,0,0,6
"Taipei, Chinese",0,0,0,1,83,197,0,0,15,25,0,5,220,86,0,0,12,5
New Zealand,16,5,46,74,14,0,0,3,0,0,2,0,0,1,0,0,0,4
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0
Saint Helena,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,1,0,41,0,0,0,398,1,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,152,0,0,0,0,293,0,0,0,0,0,0
Vanuatu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
United States of America,0,0,0,0,0,144,0,0,0,0,34,0,0,9,3,0,17,0
HHI,0.048189833,0.063450001,0.527672669,0.679540399,0.433753408,0.660186363,0.596153251,0.946116765,0.372123265,0.46956075,0.341796846,0.203708361,0.243426979,0.385631476,0.483286083,0.306191804,0.382416158,0.387434789
