Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Côte d'Ivoire,77,0,0,62,1,0,0,0,0,2,0,0,120,0,0,1,1,0
Jordan,0,0,0,0,1,0,0,0,0,266,0,0,0,0,1,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kyrgyzstan,0,0,0,158,0,0,20,0,20,1,0,22,0,0,0,0,0,0
Liberia,0,0,0,1,2,0,0,23,0,0,0,0,0,88,37,25,0,0
Lithuania,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Luxembourg,0,169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Malta,0,0,0,20,0,0,0,0,20,2,0,0,0,135,23,0,105,0
Mauritius,0,0,0,1,28,0,0,0,0,307,17,0,0,2,1,7,0,0
Morocco,0,0,3,331,41,0,167,0,1,0,0,155,760,1,2,0,1,0
Curaçao,0,0,0,0,0,0,2,0,2,0,0,0,0,0,27,26,0,0
New Zealand,0,0,0,58,0,722,0,0,0,223,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,184,27,31,0,120,0,4,2,1,5,61,5,1,11,15,0,0
Timor-Leste,0,0,0,0,0,0,64,218,0,0,0,0,10,0,0,0,0,0
Saint Kitts and Nevis,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0
Serbia,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0
Seychelles,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,7,0,1,34,0,0,0,0,0,0,0,1,0
Syrian Arab Republic,0,0,0,0,112,189,242,1445,138,110,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
Ukraine,0,0,0,0,1,0,0,0,0,6,0,0,0,274,1,0,1,0
"Macedonia, North",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,9,0,15,0,0,0,0,0,36,0,0,0,0,0,0
Uruguay,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HHI,0.403073505,0.432936085,0.384552827,0.382231325,0.356962963,0.354177013,0.375843861,0.377297127,0.38754577,0.358957169,0.345196864,0.403578804,0.319713347,0.316947988,0.317092027,0.272843232,0.253496247,0.279203131
