Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,62,28,0,39,16,50,9,29,18,50,84,90,90,50,23,24,22,23,62,7
China,29,0,0,22,8,32,2,24,1,12,3,36,18,0,7,0,1,3,25,7
Czech Republic,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
France,30,27,0,13,8,18,7,4,11,32,22,9,7,1,12,16,20,17,30,0
Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
Nigeria,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,6,1,3,2,0
Spain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Togo,0,0,0,3,0,0,0,1,0,6,59,44,40,49,3,2,0,0,3,0
HHI,0.347908543,0.880321105,0,0.194905903,0,0.092851617,0.34754754,0.620749896,0.30998068,0.275934859,0.409611034,0.279274486,0.205992787,0.953645016,0.238939726,0.330084606,0.790277407,0.43641434,0.336741654,1
