Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,38027,44971,60082,65847,70388,99386,83609,80990,100487,114882,131152,125790,135457,167039,149576,119477,163401,119407,129636,157800
India,7202,9100,9758,11743,11159,21613,14924,12794,14966,22242,25215,19292,22858,33629,29462,18041,34389,22563,29554,42713
Indonesia,9865,10872,12550,15065,20417,28263,26028,23837,30999,31143,32857,32249,30081,35491,36354,29911,43830,26624,30574,39149
China,2847,4729,6358,8177,11397,9601,11577,12078,13734,18246,19410,20722,18765,29314,27059,22878,32589,24993,24205,36007
United Arab Emirates,878,965,2420,3853,2271,2389,3444,1361,1794,3201,5455,6474,8763,6033,3909,10099,5455,5615,8793,6928
Thailand,94,64,154,176,517,908,2230,2100,2851,3500,2689,3911,2249,7591,3300,2026,6015,3000,1750,6150
Italy,581,765,524,619,278,2094,1179,1006,619,444,818,512,484,400,978,1092,1479,1780,5004,5073
Germany,1106,1233,3704,1263,1205,1812,1006,3206,2364,4190,6723,5700,9336,6087,8646,6641,7882,6091,3894,2723
Türkiye,40,47,340,92,58,316,644,1125,952,2211,3760,4408,2174,2453,2170,2072,2581,1909,1254,2254
Russian Federation,0,0,1406,951,1211,419,542,726,337,669,1582,1551,2245,727,2282,2364,1019,2788,1231,2114
Egypt,634,1880,2877,2612,3105,4143,4301,4739,5191,7374,10353,8613,13580,11680,8176,6196,3354,3124,3346,1811
Kenya,1334,965,751,514,1254,1211,1034,1187,1236,863,699,1242,1104,1422,1146,666,1328,1547,863,1517
South Africa,1143,1341,1065,1120,1676,2375,2139,1613,1990,2128,1483,2461,4497,2782,3118,1521,2475,4708,6982,1408
Spain,74,89,50,83,2315,6308,35,17,36,74,176,87,516,700,1109,248,1575,1871,1651,1286
Qatar,10,0,0,0,0,0,0,0,0,0,1,0,3,1,1,142,55,1,2,1188
United States of America,394,253,264,279,146,538,732,689,1349,478,589,1431,2092,2405,2580,1806,862,924,571,866
Viet Nam,8,0,10,0,46,0,7,19,0,0,34,19,13,0,700,38,1337,1,15,795
Lebanon,0,0,16,0,0,2,11,17,27,58,4,113,238,279,184,346,336,287,553,587
Portugal,0,0,0,0,556,248,256,588,820,1072,2585,1141,1222,378,1189,2292,2719,2889,568,526
United Kingdom,419,580,925,1737,897,1358,1089,1153,442,1169,1016,1100,423,571,1773,415,700,837,372,513
Oman,597,459,440,267,117,105,35,26,133,157,457,70,3,14,19,12,130,7,1,422
"Taipei, Chinese",60,84,105,212,145,452,152,120,25,96,65,208,256,206,565,37,1137,327,178,385
Saudi Arabia,528,628,1435,830,3530,1575,1758,2117,3090,2604,3452,3431,3487,9776,4431,4156,6358,2959,3551,368
Slovakia,0,0,0,0,0,0,1,0,67,0,0,0,0,0,0,0,0,0,486,318
France,306,427,416,867,555,1543,443,1169,673,223,137,227,3066,774,848,237,153,272,206,307
