Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
61,299,613,1036,509,4806,626,603,812,313,538,3203,5102,872,3623,5534,2597,2625,5351,3607,2124
62,1334,598,535,866,4808,6472,3846,1992,5080,7317,3969,5950,3770,18302,7004,6651,3958,9803,99198,4681
63,4116,7716,5678,5291,5474,4108,9967,9009,6485,6682,22190,9004,9494,11791,17764,21226,18429,19301,16803,24924
64,1947,279,433,7924,3706,5961,6090,12501,14085,21549,41564,27587,24006,13667,10696,17479,24144,23400,26161,24744
65,34,43,75,118,89,2554,535,185,85,82,402,387,390,936,146,144,458,384,2193,552
66,54,28,37,16,35,17,75,67,93,62,98,142,25,125,93,27,34,86,44,72
67,0,1,0,0,19,337,0,0,10,0,205,18,92,175,12,29,3,7,3218,6
68,594,105,274,211,563,418,553,2729,1599,1998,3911,3055,3081,2998,939,1679,1606,1411,925,845
69,758,754,551,998,1419,1228,1725,7833,1414,2747,4648,15587,8970,2010,1738,1945,1380,2037,3875,2205
70,715,390,523,1220,1523,1740,2538,2932,3538,2342,3339,5511,4898,3401,3389,1679,2509,3214,3852,3024
71,1223,840,445,1247,1083,9747,1495,409,2234,991,841,9864,6107,3294,2443,6064,20352,24509,60419,65172
72,9691,9860,10402,11545,8137,27427,55589,50991,48164,74160,58809,39951,23659,20826,19677,27975,39465,49101,76025,36817
73,17761,8308,16128,14785,16742,23200,62479,76279,25340,38500,77234,73598,28912,26429,27025,47392,75321,39737,54607,36173
74,418,218,204,455,277,370,113,2681,245,673,762,1063,687,1275,508,319,964,385,516,455
75,0,0,0,9,1,7,0,0,20,44,215,79,3,51,107,54,21,29,34,10
76,3891,862,1482,2267,1709,3080,3116,6216,3612,3510,13770,11581,8527,5243,2197,3645,4426,3411,2923,3709
78,1,0,6,0,7,3,1,18,17,3,6,31,4,7,15,10,2,20,6,3
79,0,0,0,0,34,1,57,1,4,0,37,9799,18964,16615,10433,6133,6746,7945,8389,1379
80,0,2,2,0,0,6,0,0,0,1,111,545,160,19,169,0,719,734,385,1345
81,0,0,4,3,5,17,0,16,3,20,126,94,9,63,87,26,41,8,15,5
82,1922,1689,1756,1493,1628,2358,5129,3092,3319,5578,11531,10679,6049,1963,2437,3538,4994,3359,2788,3571
83,545,827,1011,1250,1839,1219,2057,2697,2391,1878,3858,4523,4837,2946,2374,1669,2206,3039,3389,3709
84,83172,78975,95439,101242,138591,148477,167799,264882,150263,134834,260718,329454,132935,69431,76368,117911,119449,189966,90195,96322
85,25854,31894,50099,42419,88498,75671,76027,147165,106394,71046,126946,135413,84159,42093,76160,92951,130339,114839,106455,186811
86,109,247,188,435,251,2131,785,263,253,384,999,1734,1343,426,218,280,160,316,569,160
87,15685,15272,17853,26995,47814,97775,111328,88454,57392,56258,99941,96744,102109,47927,36794,56262,103378,107633,153171,93692
88,3107,39121,19503,10536,10013,16559,6871,10435,1510,16904,20828,107839,2665,3512,11963,10229,26300,7064,7425,3441
89,15,0,128,17,16,309,22,4,208,1,231,755,4,723,683,2940,1020,93,412,124
90,7528,6732,12296,13290,13320,18385,18466,29184,22503,51636,41105,48791,14427,12898,22507,23270,44819,32288,19455,28119
91,70,18,48,38,533,102,90,9,60,85,72,402,38,243,478,50,23,77,38,132
92,2,22,44,26,161,14,17,0,32,65,26,70,34,0,5,9,15,19,3,0
93,120,472,38,900,136,4347,87,885,1252,272,3147,100,3068,719,2084,261,869,330,1458,1490
94,4271,3253,2334,3223,7152,9175,41229,22385,9903,16922,29908,26183,31303,10763,9195,4730,8531,9648,11693,8320
95,100,46,1308,100,227,747,322,362,223,277,688,759,911,454,381,238,1491,3330,866,891
96,250,87,204,382,385,470,1228,222,244,619,755,1033,838,1391,2371,782,1691,3242,6094,2965
97,25,5,3,0,31,4,5,226,5,3,1,13,56,2,36,3,63,1,1,227
99,3922,3122,2318,7382,23015,63280,34354,5387,8503,8179,14236,8882,9075,8928,4894,3966,22894,6586,2961,4117
TOTAL,310636,326583,385672,418049,634386,782045,906432,1340571,791129,843949,1299480,1421355,947567,665958,610953,910168,1122027,1155046,1292813,1132453
