Code,2013,2014,2015,2016,2017
37.0,9.8446738818164e-05,0.00010322732393444801,8.0562121925622e-05,6.0863427915433004e-05,6.0827723879999995e-05
38.0,0.001458785852377084,0.0015412565406389758,0.0015664300765420652,0.0021676648199363247,0.002719204256714985
39.0,0.0110519703096961,0.012758631434661718,0.010850634001889571,0.011936849387699011,0.010387633023918836
40.0,0.0036808590450652717,0.0042073610080896285,0.003748652483072525,0.003784073138575077,0.00406213674808739
41.0,5.01e-07,5.49e-07,2.34e-05,1.66980790944e-05,8.8722348477e-06
42.0,0.000563738339492675,0.000963622196080869,0.000972426688002272,0.00074643579136374,0.000494320679580572
43.0,2.51e-07,5.49e-07,0.0,3.14e-07,4.6e-07
44.0,0.007600427936010239,0.0064148395585340795,0.00721487005323711,0.00759420906119784,0.0088448035499197
45.0,2.63867445872e-06,6.2895301274e-06,1.7724337088e-06,2.2053801681e-06,7.640737869999999e-07
46.0,1.6265432916e-06,1.3067698221e-06,4.55336970144e-06,2.9745376804000003e-06,1.5246853824e-07
47.0,3.928641312289999e-06,5.49e-07,1.92e-06,1.89e-06,1.84e-06
48.0,0.00534943080800552,0.005795127841044866,0.006801171708939265,0.0059608533616471995,0.0051477413464362486
49.0,0.001426717886973018,0.001434003845249101,0.00214191598909302,0.001679132510926169,0.0035299994215241995
50.0,0.0,0.0,0.0,4.09e-06,0.0
51.0,0.000485785432915314,0.000173306438694156,4.9974815968e-07,3.4048727924000004e-07,2.3443745486e-07
52.0,2.36484072448e-05,2.6499165093271998e-05,0.000768703193558496,0.0006595480936358399,6.0913453112073996e-05
53.0,6.119120447999999e-06,1.0297642536000001e-06,5.76e-06,2.25667212e-07,9.418793542000001e-06
54.0,0.00026164546945568404,0.0007574150373404861,0.001045749526096155,0.000903630323660064,0.000479485096848779
55.0,0.00066832935588012,0.000713538246520818,0.000693684750072384,0.000874133909122336,0.00105401570302272
56.0,0.000107279540940464,0.000165546193877148,0.00014341244142344702,0.000180321032526976,0.00013189204909770598
57.0,0.0002174609968183,0.00027400198291902006,0.00025879010937969,0.00028272040263936003,0.00017751501217125
58.0,3.59801335688e-05,3.3017436483719996e-05,2.029822180804e-05,3.8662703530079995e-05,4.722526003671e-05
59.0,2.4433574482735e-05,3.2178494201908e-05,5.8232045049833005e-05,5.8056905386763995e-05,7.726899642575399e-05
60.0,4.9746041729999996e-06,3.20653534975e-05,1.7716602575000003e-05,1.67710140664e-05,3.6145075157464996e-05
61.0,0.002657068620830709,0.0026131760408487927,0.002192715683636946,0.001969923783207419,0.0009644453490048
62.0,0.0020124035124873567,0.0016233793032945881,0.0012114257495417081,0.001121012812557553,0.00399732700004624
63.0,0.006151760849124,0.0070042620178398605,0.00608753624536102,0.005773766341086181,0.0042981819136686
64.0,0.00356624953441673,0.0027357869732076304,0.0019506857676273,0.0016772340293639701,0.00181759309590816
65.0,0.00018041071180996998,9.748501543726702e-05,0.000180858263497716,0.00038273818786767,0.000313276608132111
66.0,0.000189470221107647,0.000103568798790755,0.000110648136626965,8.0472630261018e-05,0.000158561052511238
67.0,8.0205777211278e-05,7.6850464565176e-05,0.00010725843441604801,8.642004117785e-05,8.8711455773824e-05
68.0,0.000343111738702579,0.000328994603248128,0.000324080867268864,0.000491101905986991,0.00061780104556758
69.0,0.0017878826327679602,0.001818177094254185,0.002839539029597064,0.0021065370827543723,0.002722149879017625
70.0,0.0024072864739285603,0.0020755789034672604,0.00287901983523482,0.0024313774978817998,0.0023174476804742102
71.0,0.00022064779226599798,0.00014357716642230398,0.000161304489573414,0.000285453920726208,0.00015072302553394701
72.0,0.014004450291537882,0.01563045392965633,0.009593080637232897,0.016299953814949097,0.018010221368196747
73.0,0.006221948287448701,0.00694843174023726,0.00685653699420432,0.006660774016578432,0.007229466892756402
74.0,0.0026564702926022477,0.000583155499879764,0.000430661986946696,0.00054740105835492,0.000632358346420165
75.0,5.752783443999999e-07,1.0760696751999999e-07,5.951168639999999e-07,1.834971556e-06,1.38e-06
76.0,0.00075641711432224,0.0009145236330973859,0.0013744152869641557,0.001737877824034341,0.00121073808938212
78.0,3.4727311272000003e-06,5.805558224100001e-06,8.099005823999999e-07,2.1113703458e-07,3.68e-06
79.0,4.3544675688822e-05,2.34947551629e-05,2.3587518613200002e-05,0.00020454621426407,0.00041191602008295897
80.0,1.21314231591e-06,3.2091464268e-06,3.8806150656e-06,1.57e-06,1.8021554688e-07
81.0,1.3196523854799998e-05,3.84e-06,6.419505071999999e-07,0.0,9.19e-07
82.0,0.0006580807889003881,0.0005855128735019851,0.0007349520038815421,0.00057754013623064,0.0007031993320403441
83.0,0.001204934437913574,0.002402799699856946,0.001267445378225479,0.0013043275865493049,0.0017313927555383031
84.0,0.02189362717608326,0.0185722606234626,0.019563205016978828,0.016358489808854296,0.013595354257686059
85.0,0.030245819093681407,0.02458516445027244,0.022906837244140592,0.020513571416603902,0.017754379829030262
86.0,0.00022972893535108403,0.000151363977621672,6.5894254794045e-05,0.0005997091143265201,8.0965320453312e-05
87.0,0.0191691532191375,0.019178257990492064,0.01733007596470445,0.017214162867266652,0.01630926761156438
88.0,0.0008006137709901959,0.0007120916673001078,0.00042600299868617296,0.00315436857486295,0.00032769982719575203
89.0,0.000149258751651744,0.00010429888948089601,0.000298200133012106,9.931308125569999e-05,0.000255601456011486
90.0,0.004344925998340256,0.0021520975812453227,0.0023784398714559,0.0022659080106405,0.0042916296695790475
91.0,4.6313051696820004e-05,4.850577973968e-05,4.744225994247e-05,1.6235493735999997e-05,2.1538788268000003e-05
92.0,6.2054131404969e-05,0.00027043034534406,5.28773246267e-05,3.7833302282599994e-05,4.56583217503e-05
93.0,0.00027020081329797704,0.0006447844369562599,0.001301539234183706,0.00034047919940992204,9.1509525399127e-05
94.0,0.007895612692577155,0.00721841734357254,0.0068788639414535035,0.005028631574929815,0.0045984721687883255
95.0,0.0007495541312498201,0.0007566885850038901,0.00063374501515824,0.0005178791294863201,0.00046143017476728
96.0,0.00078943912191918,0.0010786581869315199,0.0011365483645668,0.0019595074492474,0.0025657726448972402
97.0,2.23159971617e-05,2.86754943144e-05,0.00043913189239215805,1.6534912693000002e-05,7.79371426694e-05
99.0,0.0009008388797691271,0.000759428196781875,0.001155184150891856,0.0019264664193669268,0.0007438427502704341
,0.5277089732296848,0.5208444067604694,0.5118447275972559,0.5042915086968456,0.43413862339861725
