Importers,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019
World,0,0,0,0,0,0,0,22,0,797,142,0
Turkmenistan,0,0,0,0,0,0,0,22,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,785,142,0
Pakistan,0,0,0,0,0,0,0,0,0,12,0,0
HHI,0,0,0,0,0,0,0,1,0,0.948986913,1,0
