Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,19550,1245646,2019629,2372048,2406699,3821272,2204562,2739952,3765690,3179255,3016487,2922589,2177844,1398972,1151578,1481204,1014268,1378390,2054864,3674475
Germany,0,0,0,0,0,0,0,86361,4588,0,0,0,0,0,0,0,65521,274983,1054115,1230042
China,0,197282,171121,230693,76501,33655,60444,493294,253065,197111,99607,104140,87425,103853,277211,90870,451197,419956,190958,1078418
"Taipei, Chinese",0,0,79375,55833,0,106618,0,0,57917,99994,48444,136786,65932,28191,26718,0,0,224822,462984,513102
Netherlands,0,0,0,0,0,0,0,23091,0,0,0,0,0,15029,204686,351329,2247,8544,152136,451668
France,0,0,0,0,0,39213,104204,39056,210513,1,38931,5,30739,92265,2,46057,71509,317777,193081,401243
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Central African Republic,0,0,0,0,0,0,0,0,101,0,0,0,42,86,49,0,0,14973,1216,0
Nigeria,0,0,0,0,0,0,0,4,356,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,30,0,0,0,0,0,0,0,114962,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,49545,0,0,0,0,0,0,0
Japan,0,0,0,12112,94866,195809,429,0,0,37541,186865,296357,249267,69719,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,25130,52482,55296,0,0,0,0,0,0,0,0,0,19749,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,122,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5373,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
India,0,0,0,0,0,0,0,0,0,0,98873,0,359869,106209,78858,506943,251573,114263,0,0
Singapore,0,0,0,0,0,0,0,0,0,25083,31113,17296,0,0,0,0,0,2653,0,0
Sweden,0,2850,1331,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,26161,8513,0,0,0,0,0,0,0,0,17664,32816,0,36920,0,0,0
United Kingdom,0,202808,152735,0,11,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
United States of America,19550,817546,1562585,1991953,2226768,3445977,2038914,2097187,3239144,2704552,2495831,2367918,1335023,946185,531088,485982,129718,0,0,0
Burkina Faso,0,0,0,0,0,0,571,959,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Cameroon,0,0,0,0,38,0,0,0,6,5,16822,87,0,17,150,20,208,416,249,0
HHI,1,0.484263269,0.633982274,0.739941385,0.882046621,0.825926649,0.866990541,0.657744273,0.790765035,0.781610488,0.747030877,0.708490596,0.471440864,0.571352124,0.332830438,0.280032193,0.334338162,0.222562934,0.370602229,0.146094663
