Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,233378,304004,425322,578707,690960,891123,737641,1001396,1162889,1411638,1596719,1975053,1984796,2184328,2383590,2734002,2682355,2366811,2952478,2891251
China,40408,58510,93044,135631,175173,366393,282396,407190,581198,756458,907436,1192349,1174641,1284147,1430681,1609228,1552643,1320723,1814771,1699739
Viet Nam,7933,13312,8910,12930,22202,24719,21286,31597,39919,42591,49254,54820,134286,197957,271348,382878,451152,479509,550531,710941
"Taipei, Chinese",59352,82113,119506,145219,168217,153089,141026,203849,227201,245311,234697,220290,245868,260750,241273,252353,238946,189006,233572,215972
Thailand,4090,6436,7381,8022,6823,17715,30641,45629,26382,34697,44904,46984,45203,62414,66854,89330,87126,72689,71867,86537
Malaysia,15671,23712,34925,35020,52246,52802,57214,77156,68068,47123,37894,57915,42331,62146,86943,90473,84324,92477,109783,76765
"Hong Kong, China",89262,95564,135601,201441,216780,229068,156403,167306,138316,192007,243535,303950,240608,220172,200223,222908,198476,140023,109233,49055
"Korea, Republic of",6791,13551,16484,23900,39542,30476,43376,54749,70118,76993,64033,70279,79272,72326,58681,60149,43202,41819,41137,34117
Japan,176,102,219,197,230,396,30,143,117,163,251,1177,3201,9267,8655,6818,7723,6640,3815,5759
Italy,30,0,27,22,61,27,1,66,71,246,426,1321,897,1537,3991,6561,4630,3956,3985,4193
Germany,41,18,7,1,1,341,0,0,0,13,9,6,75,82,532,1346,1972,2371,3321,4086
Indonesia,2176,2402,1418,1461,2678,352,1461,3637,1293,3635,3750,8443,7181,8075,7898,4745,4160,7291,5999,2558
Sri Lanka,0,0,161,119,551,280,312,1430,497,1208,888,1995,817,1225,871,831,777,1356,676,523
Philippines,166,58,36,31,24,6,63,3,2,20,45,368,173,245,254,372,28,5231,1023,358
India,0,0,1,64,32,43,191,159,1847,1488,250,1209,949,1945,3611,3652,5755,1642,219,138
Myanmar,393,0,34,0,0,0,0,0,0,0,0,12,0,0,0,744,270,309,1795,83
United States of America,40,38,173,419,639,305,128,391,429,189,79,449,465,220,334,464,45,59,10,77
United Kingdom,3,0,0,0,0,1,34,3,3,0,40,228,992,111,2,41,17,0,1,63
Pakistan,0,0,0,32,324,43,12,105,0,0,12,157,119,18,158,22,29,70,6,62
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60
Singapore,6410,7513,5956,12564,4522,12829,2287,6519,6255,9386,7327,7024,5015,1314,866,409,37,402,142,56
Cambodia,0,0,0,0,5,0,42,0,0,0,0,0,0,155,109,46,55,0,15,46
Bangladesh,0,0,0,0,0,5,0,0,47,0,0,28,0,0,40,3,5,10,0,14
France,0,0,3,16,13,40,79,177,232,64,114,7,68,18,34,58,24,0,12,11
Australia,4,32,13,8,7,28,0,27,61,13,241,1,1,0,0,2,44,95,64,8
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Türkiye,0,0,0,0,2,0,0,0,0,0,13,8,114,28,75,105,40,1,14,6
Slovakia,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Switzerland,0,0,0,0,0,1307,8,29,0,0,0,0,0,16,3,0,1,47,31,4
Belgium,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,1,3
Portugal,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,12,0,2,3
