Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Mexico,0,0,0,73,1,6,8,75,57,108,68,75,214,64,62,468,117,137
Morocco,0,0,0,16,0,1,51,4,1,44,0,0,5,4,7,0,1,83
Trinidad and Tobago,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,81
Serbia,0,0,0,19,0,0,0,10,0,22,0,0,4,1,0,6,8,77
Canada,275,52,0,41,206,527,243,188,117,339,14,128,82,67,80,60,32,69
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,69
Norway,0,0,0,24,135,357,316,248,836,425,243,262,1733,404,31,256,279,68
Pakistan,0,0,0,60,46,23,22,76,5,2,3,0,0,382,68,43,21,57
Denmark,205,262,556,127,141,40,40,150,221,415,290,31,300,21,141,87,76,56
Indonesia,251,28,0,762,1899,1131,1288,1258,1146,1065,612,236,447,312,278,90,135,54
Viet Nam,4,27,885,45,89,163,390,240,193,1017,385,219,87,1697,203,198,47,52
Egypt,977,310,0,1928,1100,259,330,12,10,69,181,3,21,256,33,14,18,47
Sweden,22,152,9,132,249,634,210,829,495,101,159,18,41,22,44,17,82,43
"Korea, Republic of",0,8,362,4650,1773,237,161,629,1306,623,699,98,1165,70,42,26,393,39
Romania,0,0,1,30,0,0,0,13,38,27,14,3,0,3,0,30,35,31
Greece,0,0,0,2,0,4,4,1,2,0,0,70,346,1,27,8,8,30
Ghana,0,0,0,217,6719,423,1279,70,172,3580,511,11,0,9,1,1,9,29
"Congo, Democratic Republic of the",0,52,9,37,40,101,73,93,23,21,30,25,2,2,12,6,23,22
"Macao, China",0,0,0,0,0,0,1,0,17,7,39,0,0,1,7,0,0,22
Thailand,472,166,1114,150,75,342,161,331,409,10,30,19,7,9,9,6,9,20
Japan,0,512,181,188,3078,446,626,598,243,115,128,116,6,71,23,13,60,19
Mauritania,0,0,0,1844,0,0,0,34,3,0,197,0,0,7,3,0,3,16
Qatar,0,0,0,0,0,0,2,0,5,0,1,9,0,0,47,0,13,16
Slovakia,0,0,1,478,0,0,3,0,8,2,0,85,0,0,0,1,1,16
Ireland,0,0,0,19,23,50,95,85,2,27,11,87,23,46,22,26,8,11
Nigeria,0,0,1346,600,37,0,1,1,6,6,6,3,1,12,20,6,62,11
Argentina,2258,126,2229,446,1840,69,98,434,119,77,0,0,11,21,49,0,41,10
Cameroon,0,0,0,1,0,4,7,0,0,0,0,1,8,1,0,0,0,10
Mozambique,254,5,0,16,2,0,82,5,14,16,0,14,85,43,8,32,3,10
Algeria,0,0,0,73,0,0,0,2,0,0,0,9,0,2,25,0,9,8
Croatia,0,0,0,0,0,0,17,0,112,48,136,8,30,0,0,0,5,8
"Tanzania, United Republic of",0,0,81,30,1,0,0,74,3,9,3,4,0,8,29,1,0,8
Australia,0,14,28,6,314,57,5,425,793,379,19,2,565,23,109,7,0,7
Peru,0,0,0,0,0,0,0,0,0,13,1,0,9,11,0,0,4,7
Tokelau,3,0,0,0,0,6,0,0,0,0,0,126,0,0,0,0,0,6
Kazakhstan,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6
Kuwait,0,0,0,0,0,0,1,1,5,1,3,0,0,0,0,0,0,6
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,5
Ethiopia,0,0,1,0,3,16,0,0,0,0,0,0,1,5,53,0,1,5
Panama,0,0,0,0,15,54,31,92,163,129,158,150,50,28,15,0,56,5
Guinea-Bissau,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,2,5
Czech Republic,0,21,2,91,1,10,4,15,0,4,2,2,86,18,4,13,1,4
Gabon,1,0,0,56,5,7,0,0,15,1,50,0,0,1,156,0,2,4
Sao Tome and Principe,0,0,1,0,0,0,0,4,5,16,1,3,0,2,8,4,0,4
Botswana,0,0,0,4,1,12,4,0,0,4,0,0,0,2,4,0,135,3
Sri Lanka,0,0,0,56,0,1168,0,0,0,0,0,0,0,0,0,0,0,3
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Iraq,0,0,0,139,0,0,0,4,0,0,0,0,0,0,0,0,0,3
Azerbaijan,0,0,0,170,0,0,0,0,0,29,0,0,0,0,0,0,0,2
Finland,0,0,0,22,1,0,94,0,11,29,1,0,3,41,0,0,5,2
Kenya,0,0,0,110,9,1,5,7,7,11,5,222,0,72,5,5,11,2
Latvia,0,0,0,64,8,0,2,0,0,0,0,0,0,0,0,0,0,2
Lithuania,0,0,0,0,0,35,0,0,4,3,0,0,0,3,44,20,84,2
Sierra Leone,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2
Ukraine,0,0,0,5,3,0,0,104,0,0,0,6,0,0,0,0,0,2
Bulgaria,0,0,0,41,13,2,17,1,27,7,36,40,86,24,0,4,5,1
Colombia,0,0,0,86,0,0,19,0,3,3,24,4,0,0,0,0,0,1
Cuba,0,0,0,0,0,0,17,0,20,5,39,0,1,20,14,1,17,1
Jamaica,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,1,1
"Taipei, Chinese",1081,0,0,39,38,178,246,254,186,51,167,93,106,34,5,15,13,1
New Caledonia,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1
Saudi Arabia,0,0,0,37,59,163,72,46,18,0,0,114,2,0,108,0,0,1
Zambia,0,0,0,0,0,1,1,0,1,9,0,0,0,5,17,11,6,1
Côte d'Ivoire,0,0,0,666,6,0,22,2,137,39,0,40,1,2,28,0,13,0
British Virgin Islands,0,0,0,0,422,0,138,0,144,680,20,105,57,14,20,0,0,0
Equatorial Guinea,0,0,3,135,776,257,0,8,0,21,0,0,0,3,13,0,4,0
Gibraltar,0,0,0,678,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",94,113,0,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
Marshall Islands,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,1483,67,1,0,1,0,0,0,0,0,0,0,0,0,0
Afghanistan,544,0,0,0,7,78,0,0,0,0,0,0,0,0,0,0,9,0
Albania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Andorra,0,0,0,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,169,549,9,0,0,0,64,0,0,0,0,1,0,0,0
Austria,0,0,214,729,7,1,4,0,1,32,108,2,8,2,7,0,0,0
Bahamas,0,0,34,0,178,6,45,6,39,0,345,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,1,2,3,10,0,0,0,0,0,0
Barbados,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,5,1,93,0,0,0,0,0,0,0,16,15,0,0,0
Belize,0,0,0,0,61,0,0,0,0,0,0,0,0,2,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,2,0,0,0,7,5,0,0,10,0
Cambodia,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,2,0,0,0,5,0,3,0,1,0,0,0,14,0,0
Cayman Islands,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
Chile,0,0,0,58,70,0,0,0,0,16120,0,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0
Cyprus,0,0,0,0,29,75,46,10,27,219,0,0,0,186,12,0,10,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0
El Salvador,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,10,0,0,7,14,6,0,4,0,0
Gambia,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Palestine, State of",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,15,1057,0,0,0,0,0,2,0,11,0
Guyana,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Hungary,0,496,0,36,470,331,138,422,350,429,277,0,129,0,3,22,2,0
Iceland,0,0,0,5,3,1,0,0,0,55,0,0,0,3,0,1,0,0
Jordan,0,0,0,55,0,0,0,5,31,63,66,17,0,0,0,0,0,0
Kyrgyzstan,0,0,0,91,0,0,0,0,2,0,0,0,1,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,29,11,0,100,4,2,0,0,0,12,0,0,0,0
Liberia,0,0,0,257,0,0,0,0,0,12,0,0,1,17,3,1,0,0
"Libya, State of",0,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,368,0,0,1,0,2,0,0,0,0,3,0,0,0,0
Madagascar,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Malta,0,0,0,307,10,0,0,16,225,438,5,25,1,2,15,3,58,0
Mauritius,0,0,0,5,0,0,0,0,147,3,38,4,0,242,11,4,0,0
Oman,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0
Curaçao,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,17,0
New Zealand,0,0,0,66,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
Niger,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0
"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
Papua New Guinea,0,0,0,3,0,0,28,0,0,0,0,1,0,0,0,0,0,0
Paraguay,0,0,0,62,0,0,0,0,0,4,0,0,0,5,0,0,1,0
Philippines,0,0,0,24,489,44,0,53,0,45,2,6,6,13,0,4,4,0
Timor-Leste,0,0,0,0,5,9,3,2,2,4,2,0,0,0,5,0,0,0
Russian Federation,4,0,84,177,5,31,7,0,15,4,2,34,371,89,156,27,328,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Anguilla,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,107,1,0,0,0,0,9,2,0,0,0,2,0,0,0
Senegal,0,0,0,9,28,56,16,136,104,20,0,0,4,0,0,1,0,0
Seychelles,0,0,0,0,0,0,0,0,0,65,15,0,0,266,0,0,0,0
Slovenia,0,0,0,27,150,4,0,11,0,0,0,0,0,2,0,0,0,0
Sudan (before 2012),0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,2,0,13,0,29,0,0,0,0,3,0,2,0,1,0
Syrian Arab Republic,0,0,0,183,70,21,48,84,10,26,0,0,0,0,0,0,0,0
Togo,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,1237,25,1,0,12,0,1,0,0,0,0,0,0,0,0
Uganda,0,0,0,10,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"Macedonia, North",0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,10,2,3,0,0,0,0,0,0,0,0,7,0
Uruguay,0,0,0,11,0,0,0,0,66,271,0,0,0,15,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,21,0,12,0,0,0,0,0,15,1,2,0,0
HHI,0.382819034,0.358586324,0.306276653,0.354961282,0.339238234,0.396216984,0.429248789,0.433649621,0.445816947,0.408923801,0.455499013,0.492281541,0.493884715,0.461098553,0.448648819,0.392935722,0.390507189,0.401438953
