Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,2543,5880,14387,2569,3871,1792,1434,1882,4944,9028,12708,10101,7913,3788,4677,8038,3506,4078,4066,5170
"Congo, Democratic Republic of the",693,770,12149,1184,2940,1077,1011,1221,2814,3954,4944,5860,4103,2077,1804,625,1391,2285,2129,2288
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580
Zimbabwe,1212,3789,605,42,70,460,332,551,1972,3638,4054,2805,2818,223,163,284,242,492,499,387
South Africa,29,40,48,23,16,0,4,2,1,68,70,46,3,155,138,124,59,108,10,163
Botswana,204,143,57,0,0,0,0,0,1,0,0,100,0,0,0,47,37,13,26,33
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0
Angola,0,0,1,13,2,16,29,0,0,7,43,0,2,0,0,4,0,0,0,0
Argentina,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,213,61,1,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,215,28,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,8,0,0,0,0,45,8,0,0,0,1,0,0,0
Congo,0,0,0,0,0,0,0,21,0,0,383,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,1,0,49,184,353,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,1,1,0,0,0,0,0,0,0,222,317,3493,662,0,0,0
Ghana,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,172,61,0,0,0
Kenya,0,44,0,0,0,0,0,0,0,0,0,13,0,1,0,14,2,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,368,967,1420,1173,797,237,51,82,6,0,3054,1003,650,718,992,827,855,1117,1132,0
Mozambique,0,115,65,105,24,0,0,0,144,951,131,226,151,103,18,265,59,0,0,0
Namibia,27,12,0,0,0,0,0,0,5,16,0,0,0,0,2,32,42,15,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,6,23,0,2,0,1,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Uganda,0,0,0,1,4,0,0,0,0,0,0,0,28,74,6,8,6,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,13,0,0,68,163,0,0,0,44,220,0
United States of America,0,0,32,30,16,0,0,0,0,0,0,0,0,3,616,477,0,1,50,0
HHI,0.314556496,0.502834459,0.776892723,0.459258862,0.68872817,0.397301267,0.566059913,0.515339054,0.510692723,0.445705413,0.337773031,0.476934849,0.486587636,0.413245687,0.300526923,0.325171969,0.337714316,0.453870335,0.370076784,0.274425419
