Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,0,0,0,0,0,10,0,0,0,0,484,3,92,137,1,14,15,14
Malaysia,0,0,0,0,0,2,0,0,0,0,0,0,22,82,0,3,0,8
China,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,10,4
Australia,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,8,3,1
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,1,1
New Zealand,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0
HHI,0,0,0,0,0,0.401219067,0,0,0,0,1,1,0.29580536,0.365568389,1,0.228334526,0.288313515,0.293626448
