Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,45,64,128,114,146,317,142,159,266,213,358,247,224,120,212,286,258,373,241,172
Portugal,35,55,54,83,107,290,113,89,193,181,311,168,157,80,169,181,202,125,179,101
Spain,2,2,59,17,7,17,10,60,47,22,33,53,33,26,24,71,31,222,30,34
Germany,0,2,4,0,0,4,0,1,0,0,0,10,5,1,1,1,1,0,0,18
China,0,0,0,0,0,0,0,0,13,1,11,2,28,3,17,20,20,18,24,12
Austria,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4
Netherlands,0,4,2,2,1,0,1,0,1,3,0,0,0,4,0,1,0,0,1,1
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brazil,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,1,0,2,4,3,2,0,1,4,2,2,1,0,0,1,0,0,0,1,0
Italy,4,0,7,1,5,3,6,5,5,4,0,2,1,6,0,10,3,2,1,0
Russian Federation,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Thailand,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,4,3,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0
HHI,0.612280988,0.752017833,0.37204858,0.590544887,0.627375519,0.84904557,0.666519681,0.478997243,0.59616468,0.769174488,0.7482999,0.559796126,0.506845574,0.499884353,0.654801263,0.492554201,0.630943199,0.512381446,0.639633185,0.379266625
