Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,384436,520249,900908,924700,1289832,2000440,1842297,1799753,2839047,2530403,3126072,3215524,2858256,5219857
Singapore,206831,318780,350717,248296,141910,147313,89828,290260,711829,493150,749670,985697,1048657,2353193
Kuwait,0,21389,122886,389953,854884,1445362,1259869,1228739,842968,807115,898508,955158,590969,1192242
Malaysia,2465,9419,37758,1809,4285,20738,8173,11219,480479,643373,893110,587139,494196,390902
United Arab Emirates,4288,60618,162132,95124,60649,111431,146049,92961,243333,217121,162208,146448,391710,266544
Indonesia,709,1137,3022,5387,3475,3057,11121,6653,7835,1405,641,517,7936,219532
Saudi Arabia,123561,67611,65012,36799,105311,99210,98959,49020,236966,162465,216706,119931,129154,215497
China,5900,8311,6282,6550,8540,6262,5584,6252,5581,9530,3902,18052,24468,211784
India,20009,14346,35140,62409,79166,132091,187115,52632,54410,52833,58826,77623,13744,169543
South Africa,109,138,2,1,6,0,131,168,0,59,70,9,0,49546
Viet Nam,0,0,0,0,0,0,0,0,3444,3414,37,0,6297,33525
Philippines,0,0,0,0,55,2,21,103,0,0,0,8748,0,21379
"Korea, Republic of",1851,2604,2418,3194,2074,643,915,2145,79340,10181,32796,76281,58942,15334
Oman,0,0,0,13,651,22,412,3393,2524,9687,8043,3554,350,14928
Thailand,6902,910,2559,1724,7457,12215,21050,11651,57685,7741,43089,20929,13112,14628
Türkiye,0,35,38,198,256,387,363,370,313,260,1830,1500,871,10076
"Taipei, Chinese",2324,1112,2228,1068,1457,1480,2022,27705,51852,32647,25120,102215,43293,9154
"Hong Kong, China",445,1617,0,69,2,39,11,1,61,195,77,199,8086,5619
Japan,404,641,594,1249,790,858,1401,2959,23215,2184,833,3477,2575,4647
Sri Lanka,0,0,0,0,1,235,490,941,1529,1845,3096,3320,2747,4129
Pakistan,1352,1175,1225,1071,488,334,925,399,408,1246,1195,7809,2372,3629
Italy,2225,1105,8,57,4,24,153,436,388,11463,1183,182,250,2445
