Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Slovakia,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,756,0,0,0,23,0,103,0,0,0,0,0,0
Eswatini,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,13,0,112,65,242,5,32,24,3,16,19,219,0,0,205,0,0
Thailand,0,0,0,0,0,0,7,1162,176,8,0,0,16,0,0,0,0,0
Togo,0,0,0,91,0,0,0,0,166,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Egypt,0,0,0,0,67,11,0,0,0,0,0,152,1,0,0,0,37,0
"Tanzania, United Republic of",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,30,3,0
Uruguay,0,0,563,3,28,10,46,75,8,7,0,0,0,0,0,4,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHI,0.20611615,0.249444749,0.146904791,0.190418809,0.275949625,0.179156406,0.255398457,0.267073542,0.276219106,0.273894659,0.21459206,0.729636072,0.921883355,0.192653491,0.360202775,0.625606267,0.239360459,0.633631809
