Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1310,1351,978,427,17717,939,1370,1498,1303,1649,1899,2623,3334,2999,4024,5734,7548,6356,10991,10769
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437
Zimbabwe,2,0,0,0,23,15,116,272,255,568,529,1010,1345,1292,1896,2127,2886,1900,5648,3267
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123
Botswana,0,0,217,207,457,314,276,317,423,182,369,639,909,876,895,690,858,1161,1137,976
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
Congo,0,0,0,0,0,0,0,0,44,36,0,0,115,0,0,0,772,68,48,401
Angola,0,3,21,0,39,185,107,52,91,50,55,144,125,123,121,57,115,176,101,94
"Congo, Democratic Republic of the",165,135,223,51,100,121,297,349,61,7,170,108,381,124,186,129,33,20,97,58
Germany,0,126,0,1,22,0,2,3,3,1,0,0,0,2,0,1,0,1,2,2
South Africa,753,88,15,2,13,2,8,46,75,7,5,45,8,6,7,4,107,5,4,2
United States of America,114,9,2,1,1,2,4,1,3,5,2,2,3,3,3,3,6,3,6,2
United Kingdom,0,48,24,14,15,5,2,2,5,1,2,2,2,1,9,0,2,9,4,1
France,16,0,1,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
Belgium,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
China,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Denmark,1,46,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0
Finland,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,5,7,5,7,5,10,10,40,19,13,11,7,4,6,20,79,38,68,0
Indonesia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,69,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,22,15,12,3,4,7,3,1,1,1,1,0,6,8,11,16,0
Japan,12,3,9,3,6,7,4,2,8,3,3,2,1,1,1,3,3,6,3,0
Kenya,46,35,1,15,14,19,78,17,16,57,25,3,0,18,44,534,433,376,920,0
"Korea, Republic of",0,0,0,0,0,1,1,2,3,1,0,0,0,0,0,0,0,4,10,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,0,0,0,0
Malawi,26,414,179,8,0,144,201,120,127,548,430,511,399,300,349,299,330,494,636,0
Malaysia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"Taipei, Chinese",0,0,0,0,0,0,0,1,4,2,2,1,1,0,5,15,23,13,4,0
Mozambique,0,95,15,0,0,36,58,281,99,130,217,139,1,200,372,196,171,213,400,0
Namibia,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,748,788,706,826,0
Netherlands,1,111,7,13,15,17,0,0,14,0,0,0,0,0,0,0,6,2,2,0
Curaçao,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Russian Federation,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,38,30,217,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
India,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0
Singapore,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,5,9,6,2,12,1,0,0,0,0,0,0,0,8,3,0
Eswatini,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Switzerland,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,1,17,1,0,2,1,0,2,2,0,1,0,0,1,1,1,0,1,0
United Arab Emirates,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Uganda,35,11,12,0,40,5,15,9,1,0,0,1,8,8,0,9,18,85,300,0
Egypt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",17,38,132,66,16944,24,1,2,5,19,18,1,3,18,44,712,873,802,642,0
HHI,0.479156985,0.209313417,0.222989783,0.366809923,0.94232377,0.297490214,0.210989038,0.257517791,0.271802365,0.368777123,0.27293965,0.350240327,0.372969133,0.39979317,0.402431789,0.285620051,0.297655825,0.263086274,0.433425353,0.343078365
