Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Gambia,0,0,0,0,0,0,0,16,0,189,828,22,0,0,0,0,0,0,0,0
Kiribati,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,24,0,0,64,42,21,0,11,13,121,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Indonesia,0,0,99,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,177,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,489,366,408,610,278,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,301,718,309,19,0,77,347,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1019,429,107,125,0,0
Latvia,0,0,0,0,0,0,0,248,1812,574,952,819,1327,1063,1127,539,0,107,0,0
Madagascar,0,0,0,0,0,0,0,0,30,57,0,0,0,0,0,0,0,0,0,0
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,218,1204,0,0,20,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Mongolia,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
Vanuatu,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,25,30,6,0,0,0,0,32,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2799,397,0,0,0
Philippines,0,0,0,0,0,0,504,7,0,40,0,0,0,0,0,26,0,188,40,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,45,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
South Africa,0,0,0,0,0,0,0,0,0,0,159,125,43,0,2234,0,11,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,141,23,0,219,105,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,170,0,20,84,169,42,0,0,36,0,0,0
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938,681,0,0,0,0
Thailand,0,3491,638,172,3342,2101,615,1073,45,0,632,0,0,0,0,0,0,0,1,0
Togo,0,0,0,0,0,0,0,26,1239,82,95,0,18,0,0,0,839,458,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
HHI,0.494923337,0.464448949,0.35500642,0.320364166,0.506413496,0.314535953,0.620283329,0.502665676,0.238293884,0.246734136,0.216062235,0.2243479,0.201533377,0.231749334,0.283744085,0.270455044,0.327753622,0.315878761,0.388454027,0.355957415
