Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,3,1,0,0,0,2,2,162,458,584,1095,546,3055,7069,8072,7678,10943,13734,18903,20806
United States of America,0,0,0,0,0,0,0,11,151,220,285,283,244,2447,3513,5161,8154,12385,16910,19389
Germany,0,0,0,0,0,0,0,9,10,0,0,6,0,0,0,169,664,940,1084,1126
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
Brazil,0,0,0,0,0,0,0,0,0,0,15,93,57,7,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,3,0,0,0,4,38,0,0,0,3,0,1,0
China,0,0,0,0,0,1,0,1,0,5,0,0,14,29,11,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,391,418,217,163,0,0,0,0
France,0,0,0,0,0,1,2,0,7,1,1,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,446,0,638,857,792,800,501,94,0,0
"Hong Kong, China",0,0,0,0,0,0,0,138,207,148,61,12,575,37,26,443,188,89,30,0
Japan,0,0,0,0,0,0,0,0,73,174,138,132,676,2596,2398,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,355,869,135,130,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Netherlands,0,1,0,0,0,0,0,0,0,0,25,17,7,7,0,0,0,0,4,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,122,0,201,325,325,281,231,80,744,0
Thailand,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,64,0,11,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,207,346,559,241,273,0,0,0
HHI,1,1,0,0,0,0,1,0.740551118,0.328782024,0.233497301,0.250532913,0.353912863,0.170091317,0.307846942,0.367685283,0.529964593,0.640409404,0.846458749,0.834888202,0.867073983
