Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,196322,202877,188082,236874,298849,341888,391613,356563,848567,1179712,1009952,345999,119272,997951,1440771,1832057,2368044,1920464,2402807,3667686
Thailand,71672,52778,53532,65038,98869,114868,68817,81591,199437,367777,369422,128634,29982,296954,408228,744369,770888,688061,845157,1067310
Viet Nam,90080,114668,104781,137939,158431,185014,217881,196235,481763,583982,413378,147874,883,324045,438403,609108,693335,571403,720842,1051573
Singapore,33391,34720,29031,32603,36237,26790,78706,62391,138302,175490,181720,31375,8258,231848,355681,251803,258412,229464,197608,489175
Indonesia,14,8,0,0,2616,9413,10746,10317,16298,37908,32648,21390,57070,108965,188278,126017,388594,186882,204295,401127
Lao People's Democratic Republic,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,98196,142488,189094
Malaysia,136,89,82,293,93,1996,9962,1651,6947,5049,5463,3163,15424,23723,29136,61429,207621,60246,49628,146091
China,457,9,41,73,943,1836,3064,809,2599,4760,3365,147,127,1262,1031,7863,1007,3338,74293,84162
Australia,0,0,0,1,0,0,423,0,0,0,18,2,1525,93,184,14101,31591,46198,68081,72663
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7054,0,4,11387,35324
"Hong Kong, China",4,8,1,3,1,82,29,0,1,11,23,22,94,173,340,144,84,148,125,34141
"Korea, Republic of",12,68,34,35,45,92,176,269,10,261,287,866,144,73,660,327,288,291,557,26155
Philippines,107,132,257,543,644,420,354,150,61,94,96,484,86,753,213,131,166,1672,8203,25938
United Arab Emirates,0,10,183,178,351,454,897,1502,2069,2997,2288,4876,3712,4612,4576,3211,4048,29685,74857,21024
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5032,0,0,15670
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050
"Taipei, Chinese",418,272,75,116,61,180,482,349,187,758,448,4138,151,560,928,2117,1194,763,587,1105
United States of America,3,5,12,2,0,20,21,105,40,91,228,578,560,3818,863,1368,1319,1523,686,724
Germany,0,3,0,2,6,56,13,17,56,75,155,213,391,351,360,319,309,191,346,590
Spain,0,0,0,0,0,0,0,0,0,0,0,7,42,240,104,92,29,212,1193,386
Japan,8,30,8,30,531,0,22,500,459,391,366,293,126,112,191,253,315,315,871,380
India,0,44,25,0,0,625,11,184,266,0,0,1805,37,11,51,20,43,63,31,275
Poland,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21,57,87,188,121
Italy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84,150,0,142,845,87
France,9,10,12,9,15,38,9,18,42,35,15,14,29,31,14,2,11,131,80,58
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157,106,0,26,89,53
Türkiye,0,0,0,0,0,0,0,0,0,0,2,72,0,0,41,19,0,22,27,36
United Kingdom,0,0,0,0,0,0,0,0,15,0,1,16,18,77,98,13,19,11,16,21
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,2
Switzerland,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2
Belgium,4,0,0,0,0,0,0,2,12,5,2,3,40,1,12,1,0,15,3,1
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,210,0,0,0
Austria,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,55,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,418,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
Cameroon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,31,0,2,0
Croatia,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",4,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Netherlands,0,0,0,0,0,0,0,6,4,23,25,27,29,7,57,135,1,30,39,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,463,177,4968,1712,636,879,173,0
Saudi Arabia,0,11,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0
Sweden,0,0,0,0,0,0,1,0,0,0,0,0,78,0,0,0,0,0,24,0
Syrian Arab Republic,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,20,0,18,88,0
HHI,0.48582744,0.535931481,0.520572933,0.544490922,0.510148303,0.523222148,0.504654704,0.509326679,0.527715592,0.482550005,0.460990739,0.462878056,0.448603848,0.387967287,0.387624902,0.449223433,0.373977913,0.386596542,0.373400136,0.331399626
