Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,53,0,5,8,4,351,8,1,1,10,1,32,90,226,460,708,991,985,1366,3792
China,42,0,0,0,1,285,0,0,0,4,0,15,80,95,86,224,558,567,285,2569
Viet Nam,0,0,4,3,0,0,1,0,0,0,0,0,0,16,0,0,19,53,957,1194
Japan,0,0,0,0,0,0,0,0,0,0,0,0,8,60,37,23,24,29,34,29
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,2,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"Hong Kong, China",0,0,0,0,1,63,0,0,1,0,0,15,0,0,260,383,329,316,73,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"Korea, Republic of",0,0,1,5,0,0,3,0,0,6,1,0,0,0,0,0,0,0,7,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,29,21,0,0
"Taipei, Chinese",10,0,0,0,3,2,2,0,0,0,0,0,0,0,1,38,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0
Singapore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,1,1,0,0,0,2,2,6,41,22,11,0,0,0
HHI,0.36702196,0,0.401219067,0.074300818,0.595779223,0.601530074,0.095491503,1,1,0.047810851,1,0.209398212,0.748251665,0.198689436,0.396250231,0.406614041,0.466952348,0.388891197,0.549520669,0.401668611
