Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,143838,148920,270517,236982,380911,439663,375433,314309,449455,719731,643011,727122,889767,892121,799280,825579,1016960,707107,564011,568368
China,1256,3347,10948,18304,72564,52251,53867,51976,45534,68933,85891,126823,331681,408293,263791,257234,282835,179538,177123,255791
Türkiye,31622,37695,54329,53094,103960,102608,144560,89935,181529,290068,216410,188929,186294,159659,157469,224384,360049,242048,104692,108795
Ukraine,24113,28435,54050,28128,68509,95070,43326,36304,73739,115713,134502,116202,92543,82120,91217,100868,129791,121355,96743,66697
India,57803,57613,103759,68957,85712,100713,73367,87808,90538,132642,140848,168781,159245,172963,162332,159007,115426,51963,42617,65179
United Arab Emirates,389,1016,1333,338,461,663,4613,19215,6234,807,2263,4045,2266,1573,3350,4085,4798,3413,3260,25230
Oman,0,0,0,0,0,0,0,0,0,0,5,8977,10941,85,13592,106,120,65,22951,10676
Russian Federation,0,0,0,2427,5,3806,517,0,6103,7030,3620,33716,3037,5692,14499,14177,32840,15338,48735,9448
"Taipei, Chinese",0,132,28,33,591,212,123,660,3041,25938,25064,28155,23911,10459,17612,13998,44791,40206,32965,5744
"Hong Kong, China",0,0,0,69,0,0,0,0,0,1,2,0,0,0,0,37,9966,7007,4206,4747
Japan,1379,262,3102,7293,65,11987,7650,154,2142,6557,11385,3400,16753,23085,21859,2207,3976,15571,10766,4269
Canada,0,0,0,0,0,138,20,0,0,0,0,0,0,3,0,152,234,429,0,3254
Djibouti,0,0,827,278,0,0,0,0,274,127,1050,360,313,0,0,48,0,414,326,2725
Italy,4001,1378,1353,4369,9110,15768,6824,5263,3644,7372,2700,5744,14317,10418,17434,7514,12210,11480,1826,1544
Pakistan,0,0,6,105,3,1108,1866,0,5,27,35,20,0,5,1,0,116,1223,644,671
Malaysia,0,0,0,46,18,0,0,0,10,3,0,0,0,2,37,402,0,715,7,575
Zambia,0,4,8,0,0,0,0,0,0,0,0,0,0,0,124,0,0,101,142,565
Viet Nam,0,0,0,0,0,0,0,0,0,31,1,21799,14638,6961,3653,6529,3582,1729,538,484
Germany,762,4262,415,3587,1320,711,674,669,2753,3067,797,1166,1113,827,270,131,637,778,636,450
"Korea, Republic of",1060,1457,4727,3209,1866,1921,17467,710,11585,17928,9990,2676,5742,4499,1101,2576,597,176,3081,293
Netherlands,56,195,1610,427,224,298,770,364,106,58,15,67,146,35,27,56,30,184,235,259
United Kingdom,3126,2658,12411,13071,1116,510,1166,183,733,807,36,61,105,53,62,27,180,516,2945,249
Belgium,384,1681,7221,6134,4,283,0,168,113,592,176,62,909,68,2,138,286,48,38,189
Saudi Arabia,1302,49,448,789,577,470,8,6,69,116,31,3,663,592,1926,734,794,106,57,161
Egypt,2768,1726,703,1807,319,472,318,200,612,613,139,72,323,3385,3207,5359,3394,584,96,99
Kenya,3464,2004,1588,6088,5155,5226,2329,3363,4427,1210,216,1080,394,320,85,284,33,430,273,91
South Africa,272,248,777,2559,517,205,770,9,642,1715,333,570,464,89,1935,901,319,2053,63,83
United States of America,510,420,882,287,8,407,9,18,1,21,25,68,42,29,26,62,43,5,72,21
Lebanon,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,2,0,0,18
Poland,1,0,15,15,0,0,0,0,0,6,1,6,0,0,0,1548,8,1,4627,15
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,225,18,10,17,68,23,38,12
Sweden,421,61,79,0,32,47,16,128,96,166,65,82,289,287,74,16,0,0,5,10
Spain,2,0,0,28,22,63,5,11,15,33,52,306,106,0,10,19,0,44,22,7
Czech Republic,0,0,3,0,60,0,0,26,9,2,0,0,6,5,1,14,4,0,0,5
France,148,539,681,39,233,46,1731,869,356,6731,56,157,51,52,29,1337,3,4,30,5
Brazil,0,11,0,0,248,330,132,14,0,1,0,0,0,2,4,19,0,2077,140,3
Tokelau,414,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
