Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,28,0,119,276,159,408,216,372,332,527,331,456,867,330,596,336,1150,1576
Cameroon,9,0,4,0,0,5,0,1,0,1,20,0,112,0,39,20,401,773
United States of America,0,0,62,47,58,72,0,178,156,144,161,189,149,140,264,138,18,328
China,5,0,27,165,18,43,6,104,0,163,44,199,222,48,231,93,13,207
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
United Arab Emirates,0,0,1,13,50,266,0,0,0,20,22,0,77,32,0,10,251,55
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
France,12,0,13,20,27,18,71,44,0,0,41,24,20,60,45,48,83,25
Japan,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2
Belgium,2,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,221,1
Chad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Island,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,1,0,0,0,158,126,0,27,0,0,0,24,107,0
Gabon,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4,0,0,0
Ghana,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
Italy,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,11,0,0,0,5,5,0,1,0,64,0,1,0,0,0
Kenya,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,2,0,0,0,0,0,0,0,14,0,0,6,0,1,0
Namibia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0
Pakistan,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Portugal,0,0,0,0,0,0,69,0,0,0,0,0,0,0,6,0,0,0
Saudi Arabia,0,0,10,16,1,2,0,1,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
India,0,0,0,0,0,0,0,23,0,0,0,0,18,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spain,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Switzerland,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0
Togo,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
HHI,0.222686035,0,0.359684856,0.430195401,0.262933532,0.512978027,0.200025962,0.385736549,0.339857087,0.191512634,0.262609468,0.369547317,0.115108173,0.237290388,0.376919525,0.235835918,0.227292915,0.339135652
