Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,56934,50280,81921,92223,98821,130070,162890,167581,164023,217857,254561,271311,229558,248401,239933,214920,237329,233458,192475,246878
China,14567,14745,22614,22814,26483,47058,66582,61531,59441,85828,112978,124330,103973,113575,115155,109834,135752,157733,111854,153427
India,4236,5113,8325,11246,15519,17434,20713,21980,21552,34466,36941,33611,37702,37070,31790,25967,29409,18234,23596,25232
Malaysia,1763,2301,934,2049,1699,2589,4525,6596,8204,9644,8482,5086,6011,3898,6995,5730,5353,3369,13892,19819
Thailand,715,1632,2381,855,1745,1376,3817,4310,5687,7910,5943,9763,11314,8682,7740,13038,11780,13451,8744,12760
Japan,6841,5309,9198,11425,13955,18011,28918,34340,29411,29473,32834,25068,20034,18361,26364,15998,12440,12044,7202,9255
"Korea, Republic of",5102,2712,5657,3404,3763,6025,4857,5584,6758,7851,6129,6598,5797,3942,3894,3447,6122,3151,3102,3576
Italy,3054,1822,3135,7772,10886,12663,6254,6658,7310,7543,11523,9175,6699,6671,4537,4481,3732,4383,2982,3184
Indonesia,1857,1979,5484,2214,4774,5224,366,562,2106,1831,2332,2709,2361,1012,1710,1626,1861,1537,963,2569
Germany,1063,994,1429,4523,3088,2261,2637,2572,3880,3098,5221,16210,5064,4975,5113,6335,5596,2727,2603,2352
United States of America,4803,2859,2395,1078,1961,2818,2580,2460,2340,2496,3485,3325,2449,8692,3919,2031,1688,1469,3367,1841
Türkiye,489,491,792,526,1026,1813,1750,3302,2578,4501,4549,5927,2534,9489,6842,5701,5447,2090,1474,1571
Denmark,153,172,321,200,854,738,202,169,136,334,56,217,62,99,76,96,164,140,1162,1393
Viet Nam,13,0,0,38,242,713,636,1002,749,773,738,444,374,354,244,599,443,666,1383,1370
Egypt,2952,2593,2850,2449,1755,2000,2025,3442,3203,8221,9139,7778,8047,8576,6661,8986,7294,5252,1336,1186
Pakistan,1,320,11,3,56,56,45,263,354,406,372,974,1005,1263,1244,1018,767,1192,2164,1161
United Kingdom,516,454,837,888,830,1572,1251,2438,1854,1527,1406,2298,4086,2616,2713,1963,2516,774,877,1120
United Arab Emirates,146,283,2512,2989,266,207,987,408,335,357,278,629,635,1081,574,807,443,469,602,868
Sweden,588,398,265,706,530,491,1191,811,1056,1049,806,680,373,236,308,187,146,132,150,755
Belgium,331,289,1115,2066,166,365,2035,333,308,149,210,3864,2758,3276,2741,1479,1562,591,820,455
France,471,825,784,1317,786,1296,2178,1565,998,1588,3212,3568,1422,2307,4757,1686,570,605,518,394
Netherlands,141,274,584,717,308,435,1664,641,315,795,614,305,345,479,511,626,239,199,660,387
South Africa,133,118,108,339,309,206,336,258,145,140,387,441,822,722,511,682,405,297,184,270
Uganda,5,34,3,2,0,0,0,3,0,0,0,0,0,11,0,52,94,73,359,255
Sri Lanka,40,77,46,27,92,140,697,45,168,257,253,76,246,110,240,85,450,27,129,193
Kenya,84,244,44,45,91,95,106,61,309,240,34,72,56,107,25,60,83,191,72,172
Romania,30,26,1,0,23,7,73,397,193,687,602,885,392,984,217,11,16,56,59,152
Poland,48,5,21,43,41,22,332,17,128,91,439,1323,176,2887,155,122,79,187,105,149
"Taipei, Chinese",142,76,94,76,222,157,110,169,242,168,255,370,314,402,268,363,496,209,296,125
Finland,13,263,410,68,48,69,60,49,51,40,53,150,76,108,79,48,31,78,76,108
Brazil,1352,286,417,783,1162,613,1766,2083,528,987,890,1044,582,1213,1340,701,580,464,109,99
Mexico,1,11,24,0,6,1,9,40,12,12,47,23,354,109,24,23,74,94,27,78
Spain,300,46,445,320,311,734,607,1188,933,838,875,455,483,887,488,89,200,239,627,71
Israel,441,535,643,1323,3124,965,1290,115,389,506,494,997,486,1206,56,22,78,49,87,51
Australia,32,21,23,66,67,4,11,20,140,67,53,26,87,323,14,3,72,19,23,47
Canada,27,4,135,6,44,125,7,219,52,45,144,60,105,107,100,39,36,52,5,39
Ecuador,18,22,26,0,15,40,4,44,8,9,2,0,3,3,0,2,8,0,11,38
Czech Republic,0,0,120,183,134,121,253,38,66,221,71,280,512,132,168,188,87,81,195,37
Ghana,0,0,0,0,0,0,0,52,37,56,0,0,0,1,0,0,0,0,0,33
Russian Federation,0,102,2264,1442,812,316,466,149,209,404,240,213,132,96,200,46,209,108,71,33
"Hong Kong, China",0,0,0,2,12,3,3,13,23,131,11,14,118,106,10,3,8,26,15,29
Argentina,0,13,0,0,0,2,3,0,71,170,131,156,199,5,103,142,141,126,14,27
Lithuania,0,0,0,0,0,4,0,0,0,0,0,0,0,184,0,4,124,0,3,24
Singapore,27,30,1443,2781,16,119,58,178,183,34,20,18,24,447,28,13,9,6,117,24
Philippines,0,0,1,0,0,5,49,473,101,119,220,200,246,70,25,0,9,25,16,19
Switzerland,82,127,1139,3042,715,248,398,199,235,244,124,294,344,142,122,35,62,38,44,18
Austria,9,20,1,5,10,25,49,19,157,7,18,591,24,346,32,42,42,38,10,13
Colombia,0,0,0,208,0,0,17,0,0,0,0,1,0,0,0,0,1,3,0,13
Hungary,58,94,0,0,1,19,4,2,29,1,914,7,9,65,28,23,168,186,46,12
Norway,338,87,11,7,68,43,3,1,13,8,16,8,1,19,1,25,6,1,1,12
"Iran, Islamic Republic of",58,0,31,7,302,8,7,4,54,24,1,4,0,1,2,0,13,0,0,10
Slovenia,0,0,60,0,2,1,0,6,0,1,2,60,60,26,32,1,30,14,7,9
Ukraine,18,50,126,8,0,1,0,12,3,3,8,8,11,3,11,7,2,3,5,8
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,64,278,46,200,215,0,6
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
Greece,15,20,14,50,63,5,25,34,19,24,28,49,54,20,20,13,8,26,77,4
Luxembourg,0,0,0,0,57,98,8,0,0,0,0,0,0,2,47,0,3,86,3,4
"Macedonia, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Estonia,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,32,15,9,1,2
Malta,0,0,0,0,2,0,0,0,0,2,0,1,1,23,0,0,0,2,1,2
Portugal,0,0,0,0,0,2,1,0,0,159,1,486,49,7,91,0,0,17,177,2
Saudi Arabia,92,278,542,506,87,12,30,19,38,25,13,38,10,65,46,61,48,7,10,2
