Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,40943,63108,104224,119293,225610,137436,188838,326702,278694,599823,160674,176259,188214,213538,181678,186586,200836,234260
China,499,811,2647,3760,9330,7269,9294,11585,16882,27833,16818,29748,30221,40473,27223,31382,35206,47924
Portugal,10885,17240,17502,10459,20628,20013,29029,36217,39755,352155,18898,30146,36215,37156,25290,28799,23741,28085
United States of America,10748,18232,38314,33895,29550,33650,53111,131256,80328,65129,36425,28421,17504,20957,25994,22374,17462,25803
France,5338,2824,3334,11400,9579,9860,12931,26938,24649,31146,11815,9733,6870,11128,7328,10611,11429,25605
Belgium,1222,5027,2989,5055,15767,18709,17726,21839,22913,41007,12085,16319,26030,20909,16874,14272,15091,18521
India,0,0,23,84,492,829,460,1018,651,971,906,2500,3428,7539,6452,6622,11088,13747
United Kingdom,2626,3178,3111,8171,12797,9791,13164,23445,14362,12322,8271,7095,11781,17004,28225,27001,19568,12447
Germany,130,153,96,1283,6215,3668,4391,2627,5737,2772,19994,3103,4537,4237,4377,9090,11493,9785
South Africa,2414,5808,10354,7579,75076,10740,23538,16306,25906,19908,4657,11998,13871,13078,8201,10909,11062,8078
Japan,0,0,2230,38,179,110,228,545,293,1181,74,2497,580,409,4671,2358,2673,5122
United Arab Emirates,1354,608,4191,824,424,515,869,1598,1987,6280,3639,1180,1279,1924,2603,3257,4779,4607
Italy,51,114,804,160,367,374,5447,3873,6811,4679,2299,4285,2004,2042,2551,1436,5029,4425
Türkiye,431,100,893,430,2657,1690,904,1554,2383,2070,758,873,1614,6610,1277,1356,5296,3879
Netherlands,982,2536,3975,11074,4116,2753,4395,4645,4266,2669,1218,1034,2111,1472,2259,3534,4002,3844
Brazil,2146,3574,3660,1491,3738,1190,1948,2830,3492,8456,2910,5926,5114,1594,2244,1081,2626,3599
Malaysia,0,0,12,1723,0,6256,3008,18725,4404,10,4718,91,1663,654,468,868,830,2682
Cameroon,0,0,0,28,20,0,1,98,0,0,0,0,0,0,0,63,3880,1656
Spain,501,424,2668,442,397,764,653,1557,2174,4021,1891,1162,3307,2168,1674,1454,2437,1464
"Korea, Republic of",0,0,481,498,52,173,251,127,1048,3584,1459,4842,3332,4965,953,173,620,1283
Indonesia,0,1100,1334,6,3042,3229,1,2881,12552,0,0,13,0,318,69,25,123,1102
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,10,0,905
Singapore,0,1,6,64,2,142,55,1236,101,804,205,1367,282,668,239,810,491,818
Lebanon,788,0,1,153,129,347,110,170,1256,231,291,148,396,854,618,142,647,807
Thailand,65,0,790,44,24,18,39,10,49,35,2,0,0,0,12,47,380,728
Ethiopia,0,0,2,0,0,0,23,7,0,0,0,0,0,0,0,143,55,641
Côte d'Ivoire,13,227,8,14,169,25,1,7,184,13,13,0,25,1,26,2,4,633
Ireland,138,0,0,426,0,2,47,9,25,166,38,131,180,1036,77,187,246,592
Gabon,0,4,0,0,111,27,0,298,0,0,1,47,0,0,0,40,163,556
Switzerland,236,322,3852,47,451,374,64,96,116,867,147,6401,3491,375,257,149,683,547
Egypt,0,0,7,0,49,56,112,153,310,103,10,239,621,399,475,419,502,538
"Hong Kong, China",0,0,1,313,130,1,32,78,505,1162,174,1536,608,274,91,283,1885,436
Mauritius,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,372
Namibia,0,22,2,168,6848,125,369,1025,597,1631,91,96,445,4641,265,566,125,335
Sweden,31,1,16,12,26,74,36,42,104,306,57,27,24,110,40,48,1119,314
Austria,0,0,0,95,4,7,15,0,0,5,1,17,38,42,19,36,7,294
Uruguay,0,0,0,15,0,0,1140,0,0,0,0,0,4,0,0,0,0,265
Cabo Verde,0,0,0,0,37,0,9,0,15,0,0,0,0,0,0,0,0,199
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,180
Denmark,125,0,107,5473,262,291,25,86,59,41,193,14,457,176,67,322,160,149
Viet Nam,0,0,0,0,2367,0,1,33,46,76,999,925,44,645,34,149,115,122
Kuwait,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,72,117
Norway,0,748,39,194,35,462,66,309,532,162,49,422,195,144,95,370,247,101
