Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,176,218,284,419,985,1081,562,729,823,801,1022,2595,904,630,740,907,1079,941,888,1499
China,0,0,0,0,0,6,22,114,42,49,25,136,111,108,134,357,309,529,337,673
Netherlands,0,0,11,33,81,1,0,0,7,1,2,0,3,3,1,0,118,90,70,244
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,82,56,102,103,162
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,10,32,28,62,142
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,137
Ireland,0,0,0,2,0,32,30,20,5,14,8,7,0,0,0,0,202,17,62,53
France,60,82,105,167,163,353,270,125,262,196,211,533,331,162,227,262,180,71,100,43
Denmark,0,0,0,0,0,0,0,0,0,0,27,52,52,64,29,62,60,0,6,23
Germany,2,15,111,115,599,300,0,0,0,4,1,8,30,50,0,5,12,5,6,8
Belgium,0,0,2,0,42,212,65,134,369,308,186,121,171,142,131,75,26,0,0,6
United Kingdom,0,0,0,0,0,23,40,110,11,0,0,0,0,0,5,3,0,0,0,5
Austria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bulgaria,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0
Finland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Italy,81,99,53,54,81,149,131,165,104,225,450,1544,118,43,65,2,49,97,77,0
Côte d'Ivoire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Kenya,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Portugal,5,3,1,5,0,0,0,0,0,0,0,72,0,1,4,4,0,0,0,0
India,0,0,0,2,3,0,0,0,0,0,19,0,0,20,0,0,0,0,4,0
South Africa,0,0,0,2,1,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,6,0,0,0,0,0,18,0,8,0,0,0,0
Egypt,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,10,9,4,3,20,16,4,77,61,71,11,0,37,26,0,0,0
Cameroon,28,19,1,9,5,1,0,13,0,0,6,58,0,0,1,0,9,0,2,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HHI,0.267726997,0.276753494,0.310064098,0.299073444,0.476998561,0.257691151,0.311586789,0.130578876,0.39145457,0.287175821,0.35366852,0.477598828,0.273559082,0.186474395,0.216358691,0.310980349,0.168552813,0.408269955,0.258414485,0.321042246
