Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,440,896,770,1138,1552,8950,6932,10034,17227,16032,17333,15528,11507,14548,25225,24172,28532,32169,57907,71027
India,0,0,38,259,500,3740,4264,6280,7836,1201,1499,0,0,0,0,931,5543,20068,51177,62902
Malaysia,387,763,654,788,329,1838,0,511,3134,10935,11479,8470,6491,9026,21149,20644,18266,6858,6718,7759
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
Thailand,0,0,0,0,0,0,0,0,0,0,0,153,784,852,0,0,0,0,0,161
China,48,100,20,28,0,108,0,0,0,0,0,8,0,1001,1126,164,331,3774,0,29
Japan,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,12,6
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0
Germany,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,40,0,14,53,204,12,0,0
Hungary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,2742,671,0,118,1020,2237,277,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,168,154,74,0,0,0,0
New Zealand,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,163,214,247,225,337,0,0,0,0,124,0,0
Singapore,0,34,58,64,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Viet Nam,4,0,0,0,2,0,0,351,2112,1,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,59,0,0
Eswatini,0,0,0,0,69,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,625,1448,2663,2893,3963,3680,4099,3930,3185,3501,2657,1217,1936,608,0,0
Türkiye,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.731057641,0.668006299,0.709011959,0.462933487,0.255846758,0.210405547,0.349873669,0.383707021,0.284632105,0.500120475,0.472962,0.369599182,0.383849557,0.406048441,0.752776685,0.779524372,0.480971962,0.505080969,0.742957867,0.818040328
